Sample	GeneID	IsoformID	Coverage	m6A_Site	ModFreq
HepG2	ENSG00000155366	ENST00000369642_0	156	112701414	0.15384615384615385
HepG2	ENSG00000155366	ENST00000339083_0	55	112701414	0.10909090909090909
HepG2	ENSG00000137106	ENST00000318158_0	103	37428529	0.04854368932038835
HepG2	ENSG00000266412	ENST00000581486_0	71	46011022	0.18309859154929578
HepG2	ENSG00000266412	ENST00000581486_0	71	46010734	0.09859154929577464
HepG2	ENSG00000266412	ENST00000581486_0	71	46010891	0.014084507042253521
HepG2	ENSG00000266412	ENST00000585132_0	73	46011022	0.2876712328767123
HepG2	ENSG00000266412	ENST00000585132_0	73	46010891	0.0684931506849315
HepG2	ENSG00000266412	ENST00000585132_0	73	46010734	0.1232876712328767
HepG2	ENSG00000162496	ENST00000616661_0	41	12568169	0.2682926829268293
HepG2	ENSG00000004455	ENST00000672715_0	2	33011579	0.5
HepG2	ENSG00000178585	ENST00000400904_0	67	9850507	0.22388059701492538
HepG2	ENSG00000178585	ENST00000400904_0	67	9850195	0.014925373134328358
HepG2	ENSG00000100417	ENST00000216259_0	145	41577170	0.15862068965517243
HepG2	ENSG00000104131	ENST00000261868_0	76	44561795	0.02631578947368421
HepG2	ENSG00000096080	ENST00000372133_0	69	43671805	0.08695652173913043
HepG2	ENSG00000096080	ENST00000372133_0	69	43671615	0.2898550724637681
HepG2	ENSG00000096080	ENST00000372133_0	69	43671630	0.08695652173913043
HepG2	ENSG00000096080	ENST00000372133_1	57	43671805	0.10526315789473684
HepG2	ENSG00000096080	ENST00000372133_1	57	43671615	0.12280701754385964
HepG2	ENSG00000096080	ENST00000372133_1	57	43671630	0.07017543859649122
HepG2	ENSG00000049656	ENST00000320895_0	23	1317966	0.30434782608695654
HepG2	ENSG00000049656	ENST00000320895_0	23	1318253	0.21739130434782608
HepG2	ENSG00000049656	ENST00000320895_0	23	1318288	0.043478260869565216
HepG2	ENSG00000049656	ENST00000320895_0	23	1318373	0.043478260869565216
HepG2	ENSG00000049656	ENST00000320895_1	63	1317966	0.12698412698412698
HepG2	ENSG00000049656	ENST00000320895_1	63	1318373	0.15873015873015872
HepG2	ENSG00000049656	ENST00000320895_1	63	1318253	0.1746031746031746
HepG2	ENSG00000049656	ENST00000320895_1	63	1318288	0.07936507936507936
HepG2	ENSG00000133818	ENST00000256196_0	68	14278690	0.10294117647058823
HepG2	ENSG00000104763	ENST00000637790_0	103	18057437	0.07766990291262135
HepG2	ENSG00000104763	ENST00000637790_0	103	18057562	0.0970873786407767
HepG2	ENSG00000104763	ENST00000637790_0	103	18057443	0.07766990291262135
HepG2	ENSG00000185164	ENST00000622306_0	66	18500229	0.18181818181818182
HepG2	ENSG00000185164	ENST00000622306_0	66	18506973	0.06060606060606061
HepG2	ENSG00000095932	ENST00000215531_0	159	3474771	0.2641509433962264
HepG2	ENSG00000095932	ENST00000215531_0	159	3474903	0.08176100628930817
HepG2	ENSG00000102804	ENST00000261489_0	103	44434505	0.2912621359223301
HepG2	ENSG00000102804	ENST00000261489_0	103	44433940	0.06796116504854369
HepG2	ENSG00000102804	ENST00000261489_0	103	44434167	0.13592233009708737
HepG2	ENSG00000102804	ENST00000261489_0	103	44434221	0.1650485436893204
HepG2	ENSG00000102804	ENST00000261489_0	103	44434638	0.07766990291262135
HepG2	ENSG00000102804	ENST00000261489_0	103	44434387	0.11650485436893204
HepG2	ENSG00000187118	ENST00000466830_0	94	28319699	0.20212765957446807
HepG2	ENSG00000187118	ENST00000423894_0	32	28319699	0.3125
HepG2	ENSG00000198791	ENST00000361272_0	68	17229545	0.04411764705882353
HepG2	ENSG00000198791	ENST00000361272_0	68	17229450	0.058823529411764705
HepG2	ENSG00000198791	ENST00000361272_0	68	17243069	0.04411764705882353
HepG2	ENSG00000132603	ENST00000254940_0	46	69341767	0.5434782608695652
HepG2	ENSG00000132603	ENST00000254940_0	46	69341720	0.21739130434782608
HepG2	ENSG00000139921	ENST00000457354_0	23	51254455	0.043478260869565216
HepG2	ENSG00000171223	ENST00000302754_0	67	12792941	0.2537313432835821
HepG2	ENSG00000171223	ENST00000302754_0	67	12792914	0.11940298507462686
HepG2	ENSG00000171223	ENST00000302754_0	67	12793039	0.08955223880597014
HepG2	ENSG00000171223	ENST00000302754_0	67	12793145	0.04477611940298507
HepG2	ENSG00000167986	ENST00000301764_0	50	61299971	0.08
HepG2	ENSG00000174917	ENST00000309324_0	143	5678433	0.17482517482517482
HepG2	ENSG00000158109	ENST00000378344_0	97	3628809	0.3402061855670103
HepG2	ENSG00000158109	ENST00000378344_0	97	3629789	0.21649484536082475
HepG2	ENSG00000158109	ENST00000378344_0	97	3628845	0.13402061855670103
HepG2	ENSG00000158109	ENST00000378344_0	97	3629952	0.2268041237113402
HepG2	ENSG00000158109	ENST00000378344_0	97	3630038	0.09278350515463918
HepG2	ENSG00000108468	ENST00000225603_0	123	48070817	0.08130081300813008
HepG2	ENSG00000108468	ENST00000225603_0	123	48070827	0.13008130081300814
HepG2	ENSG00000179115	ENST00000314606_0	138	12922589	0.06521739130434782
HepG2	ENSG00000167699	ENST00000301329_0	58	759941	0.22413793103448276
HepG2	ENSG00000167699	ENST00000301329_1	45	759941	0.17777777777777778
HepG2	ENSG00000127774	ENST00000248378_0	140	3669523	0.37857142857142856
HepG2	ENSG00000127774	ENST00000248378_0	140	3669496	0.22857142857142856
HepG2	ENSG00000127774	ENST00000248378_0	140	3669551	0.0
HepG2	ENSG00000127774	ENST00000397133_0	57	3669523	0.40350877192982454
HepG2	ENSG00000127774	ENST00000397133_0	57	3669551	0.07017543859649122
HepG2	ENSG00000127774	ENST00000397133_0	57	3669496	0.24561403508771928
HepG2	ENSG00000127774	ENST00000397133_0	57	3669002	0.03508771929824561
HepG2	ENSG00000228300	ENST00000409293_0	116	1279123	0.0603448275862069
HepG2	ENSG00000021355	ENST00000380739_0	38	2833598	0.39473684210526316
HepG2	ENSG00000021355	ENST00000380739_0	38	2833973	0.07894736842105263
HepG2	ENSG00000021355	ENST00000380739_1	49	2833598	0.46938775510204084
HepG2	ENSG00000021355	ENST00000380739_1	49	2833973	0.02040816326530612
HepG2	ENSG00000184207	ENST00000333503_0	88	2213906	0.045454545454545456
HepG2	ENSG00000083444	ENST00000196061_0	103	11975023	0.0970873786407767
HepG2	ENSG00000083444	ENST00000196061_0	103	11975235	0.44660194174757284
HepG2	ENSG00000083444	ENST00000196061_0	103	11975301	0.3300970873786408
HepG2	ENSG00000083444	ENST00000196061_0	103	11975136	0.05825242718446602
HepG2	ENSG00000083444	ENST00000196061_0	103	11975176	0.1941747572815534
HepG2	ENSG00000083444	ENST00000196061_0	103	11974832	0.3106796116504854
HepG2	ENSG00000103512	ENST00000287667_0	63	14895852	0.2222222222222222
HepG2	ENSG00000103512	ENST00000287667_0	63	14889115	0.06349206349206349
HepG2	ENSG00000103512	ENST00000566823_0	22	14895852	0.18181818181818182
HepG2	ENSG00000103512	ENST00000566823_0	22	14889115	0.09090909090909091
HepG2	ENSG00000152518	ENST00000282388_0	98	43223956	0.41836734693877553
HepG2	ENSG00000152518	ENST00000282388_0	98	43224173	0.3877551020408163
HepG2	ENSG00000152518	ENST00000282388_0	98	43224452	0.11224489795918367
HepG2	ENSG00000152518	ENST00000282388_0	98	43223973	0.17346938775510204
HepG2	ENSG00000152518	ENST00000282388_0	98	43222561	0.11224489795918367
HepG2	ENSG00000152518	ENST00000282388_0	98	43224198	0.10204081632653061
HepG2	ENSG00000172062	ENST00000380707_0	124	70952641	0.1693548387096774
HepG2	ENSG00000074696	ENST00000261875_0	43	65576887	0.16279069767441862
HepG2	ENSG00000188725	ENST00000339020_0	66	61159943	0.3333333333333333
HepG2	ENSG00000188725	ENST00000339020_0	66	61160183	0.10606060606060606
HepG2	ENSG00000188725	ENST00000339020_0	66	61160119	0.015151515151515152
HepG2	ENSG00000101189	ENST00000370487_0	90	62799828	0.05555555555555555
HepG2	ENSG00000101189	ENST00000370487_0	90	62799838	0.12222222222222222
HepG2	ENSG00000101189	ENST00000370487_0	90	62799848	0.06666666666666667
HepG2	ENSG00000102931	ENST00000219204_0	36	57252356	0.1111111111111111
HepG2	ENSG00000102931	ENST00000219204_0	36	57252431	0.08333333333333333
HepG2	ENSG00000102931	ENST00000219204_0	36	57252604	0.027777777777777776
HepG2	ENSG00000113068	ENST00000261813_0	124	140245297	0.14516129032258066
HepG2	ENSG00000113068	ENST00000261813_0	124	140245094	0.056451612903225805
HepG2	ENSG00000206053	ENST00000248098_0	71	1701166	0.09859154929577464
HepG2	ENSG00000206053	ENST00000248098_0	71	1700906	0.07042253521126761
HepG2	ENSG00000138030	ENST00000260599_0	62	27099874	0.1935483870967742
HepG2	ENSG00000138030	ENST00000260599_0	62	27087339	0.06451612903225806
HepG2	ENSG00000099203	ENST00000214869_0	138	10832935	0.06521739130434782
HepG2	ENSG00000185115	ENST00000332303_0	32	29268876	0.25
HepG2	ENSG00000185115	ENST00000332303_0	32	29269721	0.125
HepG2	ENSG00000185115	ENST00000332303_0	32	29268773	0.15625
HepG2	ENSG00000185115	ENST00000332303_0	32	29269107	0.28125
HepG2	ENSG00000185115	ENST00000332303_0	32	29269029	0.28125
HepG2	ENSG00000185115	ENST00000332303_0	32	29269647	0.03125
HepG2	ENSG00000149792	ENST00000279242_0	126	65125993	0.2222222222222222
HepG2	ENSG00000095906	ENST00000262302_0	119	1789025	0.14285714285714285
HepG2	ENSG00000140406	ENST00000267984_0	16	81001930	0.125
HepG2	ENSG00000140406	ENST00000267984_0	16	81001328	0.3125
HepG2	ENSG00000140406	ENST00000267984_0	16	81003325	0.125
HepG2	ENSG00000140406	ENST00000267984_0	16	81003580	0.1875
HepG2	ENSG00000133027	ENST00000255389_0	88	17505641	0.06818181818181818
HepG2	ENSG00000066322	ENST00000372458_0	136	43363804	0.08823529411764706
HepG2	ENSG00000066322	ENST00000372458_0	136	43363875	0.16176470588235295
HepG2	ENSG00000066322	ENST00000372458_0	136	43363540	0.051470588235294115
HepG2	ENSG00000177606	ENST00000371222_0	16	58781797	0.4375
HepG2	ENSG00000177606	ENST00000371222_0	16	58781764	0.0625
HepG2	ENSG00000177606	ENST00000371222_0	16	58783078	0.375
HepG2	ENSG00000177606	ENST00000371222_0	16	58781698	0.0625
HepG2	ENSG00000177606	ENST00000371222_0	16	58781894	0.0625
HepG2	ENSG00000086475	ENST00000327347_0	12	13344907	0.08333333333333333
HepG2	ENSG00000044115	ENST00000302763_0	48	138934079	0.0625
HepG2	ENSG00000185627	ENST00000532097_0	73	252728	0.1506849315068493
HepG2	ENSG00000185627	ENST00000532097_0	73	252751	0.1780821917808219
HepG2	ENSG00000065268	ENST00000585809_0	115	994440	0.5478260869565217
HepG2	ENSG00000032389	ENST00000382125_0	117	3189437	0.05128205128205128
HepG2	ENSG00000087263	ENST00000566157_0	88	56476101	0.36363636363636365
HepG2	ENSG00000087263	ENST00000566157_0	88	56476180	0.5681818181818182
HepG2	ENSG00000087263	ENST00000566157_0	88	56476343	0.2159090909090909
HepG2	ENSG00000088356	ENST00000202017_0	65	31945609	0.09230769230769231
HepG2	ENSG00000088356	ENST00000202017_0	65	31945469	0.16923076923076924
HepG2	ENSG00000088356	ENST00000202017_0	65	31945603	0.046153846153846156
HepG2	ENSG00000087365	ENST00000322535_0	122	66068831	0.09016393442622951
HepG2	ENSG00000166902	ENST00000300151_0	102	59806463	0.11764705882352941
HepG2	ENSG00000166902	ENST00000300151_0	102	59806523	0.30392156862745096
HepG2	ENSG00000188483	ENST00000372491_0	60	129177280	0.2833333333333333
HepG2	ENSG00000188483	ENST00000372491_0	60	129177229	0.23333333333333334
HepG2	ENSG00000188483	ENST00000372491_0	60	129176861	0.26666666666666666
HepG2	ENSG00000188483	ENST00000372491_0	60	129177319	0.1
HepG2	ENSG00000188483	ENST00000372491_0	60	129176935	0.06666666666666667
HepG2	ENSG00000188483	ENST00000372491_0	60	129176783	0.08333333333333333
HepG2	ENSG00000091317	ENST00000205636_0	91	32483957	0.06593406593406594
HepG2	ENSG00000177917	ENST00000326446_0	113	152735002	0.04424778761061947
HepG2	ENSG00000126062	ENST00000266025_0	59	50355055	0.13559322033898305
HepG2	ENSG00000126062	ENST00000266025_0	59	50358600	0.23728813559322035
HepG2	ENSG00000126062	ENST00000266025_0	59	50354902	0.1864406779661017
HepG2	ENSG00000126062	ENST00000266025_0	59	50355189	0.15254237288135594
HepG2	ENSG00000126062	ENST00000266025_0	59	50355443	0.01694915254237288
HepG2	ENSG00000176058	ENST00000409012_0	54	137199181	0.24074074074074073
HepG2	ENSG00000176058	ENST00000409012_0	54	137191643	0.09259259259259259
HepG2	ENSG00000176058	ENST00000409012_0	54	137192043	0.09259259259259259
HepG2	ENSG00000103260	ENST00000568223_0	85	717453	0.03529411764705882
HepG2	ENSG00000183431	ENST00000373019_0	50	37958195	0.02
HepG2	ENSG00000198546	ENST00000361518_0	91	133313063	0.14285714285714285
HepG2	ENSG00000205138	ENST00000378887_0	94	35995755	0.3191489361702128
HepG2	ENSG00000205138	ENST00000378887_0	94	35995726	0.1595744680851064
HepG2	ENSG00000205138	ENST00000378887_0	94	35996283	0.05319148936170213
HepG2	ENSG00000205138	ENST00000378887_0	94	35995690	0.10638297872340426
HepG2	ENSG00000205138	ENST00000378887_0	94	35996059	0.11702127659574468
HepG2	ENSG00000198171	ENST00000354488_0	102	3190632	0.0784313725490196
HepG2	ENSG00000183726	ENST00000374358_0	57	25338455	0.07017543859649122
HepG2	ENSG00000183726	ENST00000374358_0	57	25362130	0.2807017543859649
HepG2	ENSG00000183726	ENST00000374358_0	57	25361463	0.07017543859649122
HepG2	ENSG00000183726	ENST00000374358_0	57	25361436	0.15789473684210525
HepG2	ENSG00000183726	ENST00000374358_0	57	25361811	0.07017543859649122
HepG2	ENSG00000182220	ENST00000636580_0	87	40606452	0.06896551724137931
HepG2	ENSG00000148334	ENST00000338961_0	150	128120755	0.06666666666666667
HepG2	ENSG00000198355	ENST00000360612_0	138	49963295	0.2391304347826087
HepG2	ENSG00000244731	ENST00000428956_0	64	32002635	0.09375
HepG2	ENSG00000244731	ENST00000428956_0	64	32002416	0.09375
HepG2	ENSG00000244731	ENST00000469975_0	25	32002416	0.08
HepG2	ENSG00000244731	ENST00000469975_0	25	32002635	0.0
HepG2	ENSG00000132967	ENST00000451497_0	69	22381895	0.014492753623188406
HepG2	ENSG00000065135	ENST00000369851_0	76	109593435	0.11842105263157894
HepG2	ENSG00000120948	ENST00000240185_0	110	11022964	0.3
HepG2	ENSG00000120948	ENST00000240185_0	110	11023871	0.08181818181818182
HepG2	ENSG00000120948	ENST00000240185_0	110	11023640	0.16363636363636364
HepG2	ENSG00000120948	ENST00000240185_0	110	11023512	0.20909090909090908
HepG2	ENSG00000120948	ENST00000240185_0	110	11023842	0.08181818181818182
HepG2	ENSG00000204070	ENST00000243918_0	64	45367807	0.140625
HepG2	ENSG00000204070	ENST00000243918_0	64	45367351	0.28125
HepG2	ENSG00000204070	ENST00000243918_0	64	45367900	0.15625
HepG2	ENSG00000204070	ENST00000243918_0	64	45367131	0.109375
HepG2	ENSG00000176907	ENST00000315792_0	70	40154016	0.4142857142857143
HepG2	ENSG00000176907	ENST00000315792_0	70	40153999	0.11428571428571428
HepG2	ENSG00000176907	ENST00000315792_0	70	40154230	0.3
HepG2	ENSG00000176907	ENST00000315792_0	70	40153891	0.2714285714285714
HepG2	ENSG00000176907	ENST00000315792_0	70	40153973	0.08571428571428572
HepG2	ENSG00000176907	ENST00000315792_0	70	40154025	0.14285714285714285
HepG2	ENSG00000176907	ENST00000315792_0	70	40154038	0.11428571428571428
HepG2	ENSG00000128228	ENST00000248958_0	147	21644242	0.027210884353741496
HepG2	ENSG00000110536	ENST00000326674_0	90	47571606	0.5555555555555556
HepG2	ENSG00000110536	ENST00000426530_0	34	47571606	0.5882352941176471
HepG2	ENSG00000110536	ENST00000326656_0	38	47571606	0.5263157894736842
HepG2	ENSG00000110536	ENST00000534775_0	50	47571606	0.56
HepG2	ENSG00000124164	ENST00000475243_0	91	58444739	0.0989010989010989
HepG2	ENSG00000170606	ENST00000304858_0	60	133104426	0.2833333333333333
HepG2	ENSG00000028528	ENST00000559844_0	107	64137720	0.102803738317757
HepG2	ENSG00000154813	ENST00000488423_0	26	16260080	0.2692307692307692
HepG2	ENSG00000154813	ENST00000488423_0	26	16258472	0.11538461538461539
HepG2	ENSG00000154813	ENST00000488423_0	26	16260234	0.038461538461538464
HepG2	ENSG00000184432	ENST00000333188_0	101	139357780	0.2079207920792079
HepG2	ENSG00000066583	ENST00000173527_0	121	129113055	0.4132231404958678
HepG2	ENSG00000066583	ENST00000173527_0	121	129113003	0.1487603305785124
HepG2	ENSG00000066583	ENST00000173527_0	121	129113480	0.12396694214876033
HepG2	ENSG00000033011	ENST00000262374_0	42	5084874	0.023809523809523808
HepG2	ENSG00000173418	ENST00000480550_0	107	20033232	0.08411214953271028
HepG2	ENSG00000173418	ENST00000334982_0	7	20033232	0.14285714285714285
HepG2	ENSG00000114378	ENST00000395144_0	126	50302532	0.07142857142857142
HepG2	ENSG00000114378	ENST00000395144_0	126	50302523	0.23809523809523808
HepG2	ENSG00000114378	ENST00000395144_0	126	50300126	0.09523809523809523
HepG2	ENSG00000114378	ENST00000395144_0	126	50302622	0.031746031746031744
HepG2	ENSG00000114378	ENST00000395144_0	126	50300221	0.047619047619047616
HepG2	ENSG00000114378	ENST00000266031_0	28	50303019	0.10714285714285714
HepG2	ENSG00000114378	ENST00000266031_0	28	50300126	0.07142857142857142
HepG2	ENSG00000114378	ENST00000266031_0	28	50302523	0.17857142857142858
HepG2	ENSG00000114378	ENST00000266031_0	28	50300221	0.10714285714285714
HepG2	ENSG00000114378	ENST00000266031_0	28	50302532	0.03571428571428571
HepG2	ENSG00000114378	ENST00000266031_0	28	50302622	0.0
HepG2	ENSG00000111802	ENST00000378198_0	123	24650849	0.13821138211382114
HepG2	ENSG00000111802	ENST00000378198_0	123	24650144	0.04065040650406504
HepG2	ENSG00000111802	ENST00000378198_0	123	24650396	0.08130081300813008
HepG2	ENSG00000111802	ENST00000378198_0	123	24650896	0.056910569105691054
HepG2	ENSG00000139131	ENST00000324868_0	96	32747082	0.10416666666666667
HepG2	ENSG00000139131	ENST00000324868_0	96	32747264	0.21875
HepG2	ENSG00000139131	ENST00000324868_0	96	32755324	0.07291666666666667
HepG2	ENSG00000139131	ENST00000324868_0	96	32755726	0.03125
HepG2	ENSG00000139131	ENST00000324868_0	96	32747088	0.041666666666666664
HepG2	ENSG00000168140	ENST00000304735_0	93	4381401	0.16129032258064516
HepG2	ENSG00000168140	ENST00000304735_0	93	4383052	0.22580645161290322
HepG2	ENSG00000168140	ENST00000304735_0	93	4381194	0.053763440860215055
HepG2	ENSG00000168140	ENST00000304735_0	93	4381446	0.1935483870967742
HepG2	ENSG00000168140	ENST00000304735_0	93	4382100	0.3118279569892473
HepG2	ENSG00000168140	ENST00000304735_0	93	4381122	0.07526881720430108
HepG2	ENSG00000168140	ENST00000304735_0	93	4383457	0.20430107526881722
HepG2	ENSG00000166278	ENST00000299367_0	113	31945539	0.23008849557522124
HepG2	ENSG00000166278	ENST00000299367_0	113	31934229	0.08849557522123894
HepG2	ENSG00000166278	ENST00000442278_0	18	31945539	0.3333333333333333
HepG2	ENSG00000166278	ENST00000442278_0	18	31934229	0.05555555555555555
HepG2	ENSG00000166278	ENST00000447952_0	12	31945539	0.16666666666666666
HepG2	ENSG00000166278	ENST00000447952_0	12	31934229	0.08333333333333333
HepG2	ENSG00000173141	ENST00000309594_0	58	21177327	0.017241379310344827
HepG2	ENSG00000173141	ENST00000309594_1	39	21177327	0.1282051282051282
HepG2	ENSG00000100348	ENST00000216185_0	87	36467648	0.09195402298850575
HepG2	ENSG00000100348	ENST00000216185_1	46	36467648	0.08695652173913043
HepG2	ENSG00000100564	ENST00000216452_0	57	67589349	0.05263157894736842
HepG2	ENSG00000100564	ENST00000216452_0	57	67589987	0.10526315789473684
HepG2	ENSG00000100564	ENST00000216452_0	57	67590153	0.05263157894736842
HepG2	ENSG00000100564	ENST00000216452_0	57	67589370	0.017543859649122806
HepG2	ENSG00000100564	ENST00000216452_1	34	67589987	0.11764705882352941
HepG2	ENSG00000100564	ENST00000216452_1	34	67590153	0.0
HepG2	ENSG00000284976	ENST00000645271_0	52	137218566	0.25
HepG2	ENSG00000284976	ENST00000645271_0	52	137219047	0.17307692307692307
HepG2	ENSG00000284976	ENST00000645271_0	52	137217551	0.057692307692307696
HepG2	ENSG00000284976	ENST00000645271_0	52	137219314	0.11538461538461539
HepG2	ENSG00000183513	ENST00000328709_0	17	98599481	0.11764705882352941
HepG2	ENSG00000183513	ENST00000328709_0	17	98600465	0.23529411764705882
HepG2	ENSG00000183513	ENST00000328709_0	17	98599962	0.11764705882352941
HepG2	ENSG00000183513	ENST00000328709_0	17	98600150	0.058823529411764705
HepG2	ENSG00000183513	ENST00000328709_0	17	98608320	0.23529411764705882
HepG2	ENSG00000183513	ENST00000328709_0	17	98599999	0.23529411764705882
HepG2	ENSG00000183513	ENST00000328709_1	49	98608320	0.02040816326530612
HepG2	ENSG00000132823	ENST00000255174_0	45	44197224	0.24444444444444444
HepG2	ENSG00000132823	ENST00000255174_0	45	44197128	0.022222222222222223
HepG2	ENSG00000132823	ENST00000255174_0	45	44196780	0.1111111111111111
HepG2	ENSG00000132823	ENST00000255174_1	73	44197128	0.0958904109589041
HepG2	ENSG00000132823	ENST00000255174_1	73	44197224	0.2054794520547945
HepG2	ENSG00000171421	ENST00000505059_0	85	1798728	0.25882352941176473
HepG2	ENSG00000171421	ENST00000505059_0	85	1798703	0.16470588235294117
HepG2	ENSG00000171421	ENST00000508987_0	40	1798703	0.325
HepG2	ENSG00000171421	ENST00000508987_0	40	1798728	0.275
HepG2	ENSG00000099194	ENST00000370355_0	7	100363424	0.0
HepG2	ENSG00000099194	ENST00000370355_1	18	100363424	0.05555555555555555
HepG2	ENSG00000114988	ENST00000264963_0	110	96706361	0.5818181818181818
HepG2	ENSG00000114988	ENST00000264963_0	110	96707142	0.14545454545454545
HepG2	ENSG00000114988	ENST00000264963_0	110	96706213	0.06363636363636363
HepG2	ENSG00000114988	ENST00000264963_0	110	96707108	0.09090909090909091
HepG2	ENSG00000156587	ENST00000287156_0	83	57552297	0.24096385542168675
HepG2	ENSG00000156587	ENST00000287156_0	83	57552310	0.03614457831325301
HepG2	ENSG00000141873	ENST00000269740_0	142	2737372	0.11971830985915492
HepG2	ENSG00000141873	ENST00000269740_0	142	2732611	0.09154929577464789
HepG2	ENSG00000141873	ENST00000269740_0	142	2733071	0.028169014084507043
HepG2	ENSG00000169504	ENST00000374379_0	60	24840925	0.06666666666666667
HepG2	ENSG00000151465	ENST00000281141_0	47	12250500	0.0851063829787234
HepG2	ENSG00000177868	ENST00000372521_0	41	42807217	0.0975609756097561
HepG2	ENSG00000010244	ENST00000394673_0	19	32369898	0.2631578947368421
HepG2	ENSG00000010244	ENST00000394673_1	81	32369898	0.32098765432098764
HepG2	ENSG00000010244	ENST00000394673_1	81	32370149	0.07407407407407407
HepG2	ENSG00000010244	ENST00000394670_0	19	32369898	0.2631578947368421
HepG2	ENSG00000010244	ENST00000394670_0	19	32370149	0.0
HepG2	ENSG00000158604	ENST00000457408_0	74	44579309	0.06756756756756757
HepG2	ENSG00000158604	ENST00000457408_0	74	44579556	0.06756756756756757
HepG2	ENSG00000132463	ENST00000254799_0	19	70820726	0.5789473684210527
HepG2	ENSG00000169105	ENST00000306243_0	50	40472375	0.2
HepG2	ENSG00000169105	ENST00000306243_0	50	40472780	0.08
HepG2	ENSG00000169105	ENST00000306243_0	50	40472470	0.34
HepG2	ENSG00000169105	ENST00000306243_0	50	40472617	0.1
HepG2	ENSG00000169105	ENST00000306243_0	50	40472286	0.2
HepG2	ENSG00000169105	ENST00000306243_0	50	40472734	0.06
HepG2	ENSG00000168569	ENST00000307366_0	134	62790680	0.2537313432835821
HepG2	ENSG00000168569	ENST00000307366_0	134	62790690	0.06716417910447761
HepG2	ENSG00000116752	ENST00000369541_0	79	114568216	0.10126582278481013
HepG2	ENSG00000116752	ENST00000369541_1	46	114568216	0.06521739130434782
HepG2	ENSG00000175348	ENST00000534025_0	68	8947536	0.014705882352941176
HepG2	ENSG00000175348	ENST00000534025_0	68	8947542	0.1323529411764706
HepG2	ENSG00000175348	ENST00000534025_1	26	8947536	0.0
HepG2	ENSG00000175348	ENST00000534025_1	26	8947542	0.0
HepG2	ENSG00000197448	ENST00000358406_0	105	143264582	0.06666666666666667
HepG2	ENSG00000197448	ENST00000358406_0	105	143268919	0.14285714285714285
HepG2	ENSG00000182952	ENST00000377575_0	56	26545173	0.14285714285714285
HepG2	ENSG00000182952	ENST00000377575_0	56	26545604	0.03571428571428571
HepG2	ENSG00000079332	ENST00000373241_0	29	70152248	0.1724137931034483
HepG2	ENSG00000079332	ENST00000373241_0	29	70152436	0.13793103448275862
HepG2	ENSG00000079332	ENST00000373241_1	56	70152436	0.19642857142857142
HepG2	ENSG00000169813	ENST00000357065_0	69	43387534	0.18840579710144928
HepG2	ENSG00000169813	ENST00000357065_0	69	43387242	0.4492753623188406
HepG2	ENSG00000169813	ENST00000357065_0	69	43387448	0.07246376811594203
HepG2	ENSG00000169813	ENST00000357065_0	69	43387648	0.15942028985507245
HepG2	ENSG00000169813	ENST00000682386_0	72	43387242	0.4305555555555556
HepG2	ENSG00000169813	ENST00000682386_0	72	43387448	0.09722222222222222
HepG2	ENSG00000169813	ENST00000682386_0	72	43387534	0.125
HepG2	ENSG00000169813	ENST00000682386_0	72	43387648	0.05555555555555555
HepG2	ENSG00000169813	ENST00000443950_0	24	43387242	0.5
HepG2	ENSG00000169813	ENST00000443950_0	24	43387534	0.25
HepG2	ENSG00000169813	ENST00000443950_0	24	43387648	0.125
HepG2	ENSG00000169813	ENST00000443950_0	24	43387448	0.041666666666666664
HepG2	ENSG00000012171	ENST00000616701_0	63	50276528	0.36507936507936506
HepG2	ENSG00000012171	ENST00000616701_0	63	50276369	0.1746031746031746
HepG2	ENSG00000012171	ENST00000433753_0	5	50276528	0.2
HepG2	ENSG00000012171	ENST00000433753_0	5	50276369	0.0
HepG2	ENSG00000175324	ENST00000311351_0	73	38163457	0.0684931506849315
HepG2	ENSG00000175324	ENST00000311351_0	73	38163579	0.1506849315068493
HepG2	ENSG00000175324	ENST00000520755_0	29	38163579	0.13793103448275862
HepG2	ENSG00000175324	ENST00000520755_0	29	38163457	0.10344827586206896
HepG2	ENSG00000100347	ENST00000350028_0	68	43996412	0.25
HepG2	ENSG00000117505	ENST00000370272_0	22	93360742	0.4090909090909091
HepG2	ENSG00000117505	ENST00000370272_0	22	93346594	0.18181818181818182
HepG2	ENSG00000117505	ENST00000370272_0	22	93346718	0.22727272727272727
HepG2	ENSG00000198890	ENST00000370078_0	39	107057839	0.3076923076923077
HepG2	ENSG00000198890	ENST00000370078_0	39	107057139	0.05128205128205128
HepG2	ENSG00000198890	ENST00000370078_0	39	107058511	0.2564102564102564
HepG2	ENSG00000198890	ENST00000370078_0	39	107057195	0.05128205128205128
HepG2	ENSG00000198890	ENST00000370078_0	39	107057824	0.02564102564102564
HepG2	ENSG00000105364	ENST00000253099_0	90	10259707	0.08888888888888889
HepG2	ENSG00000105364	ENST00000253099_0	90	10258519	0.03333333333333333
HepG2	ENSG00000177105	ENST00000351018_0	117	3827969	0.1794871794871795
HepG2	ENSG00000177105	ENST00000351018_0	117	3827786	0.10256410256410256
HepG2	ENSG00000177105	ENST00000351018_0	117	3827476	0.11965811965811966
HepG2	ENSG00000165688	ENST00000371717_0	121	136423653	0.256198347107438
HepG2	ENSG00000165688	ENST00000371717_0	121	136423333	0.10743801652892562
