Sample	GeneID	Coverage	m6A_Site	ModFreq
HepG2	ENSG00000130741	41	24077668	0.04878048780487805
HepG2	ENSG00000115946	13	68174816	0.46153846153846156
HepG2	ENSG00000115946	13	68174836	0.5384615384615384
HepG2	ENSG00000172336	61	100707316	0.2786885245901639
HepG2	ENSG00000172336	61	100707368	0.39344262295081966
HepG2	ENSG00000172336	61	100706961	0.22950819672131148
HepG2	ENSG00000133983	45	70326276	0.4
HepG2	ENSG00000136933	63	125233894	0.1111111111111111
HepG2	ENSG00000168522	49	43085330	0.08163265306122448
HepG2	ENSG00000072110	24	68874905	0.08333333333333333
HepG2	ENSG00000160972	44	144502075	0.3181818181818182
HepG2	ENSG00000160972	44	144502020	0.2727272727272727
HepG2	ENSG00000129474	22	22973179	0.3181818181818182
HepG2	ENSG00000129474	22	22981461	0.045454545454545456
HepG2	ENSG00000144746	32	69104603	0.21875
HepG2	ENSG00000144746	32	69105351	0.15625
HepG2	ENSG00000144746	32	69085130	0.09375
HepG2	ENSG00000144746	32	69105605	0.03125
HepG2	ENSG00000113719	38	172951876	0.15789473684210525
HepG2	ENSG00000113719	38	172950755	0.07894736842105263
HepG2	ENSG00000154473	62	123162722	0.0967741935483871
HepG2	ENSG00000171227	22	119437469	0.13636363636363635
HepG2	ENSG00000171227	22	119438348	0.09090909090909091
HepG2	ENSG00000171227	22	119437505	0.22727272727272727
HepG2	ENSG00000171227	22	119437746	0.22727272727272727
HepG2	ENSG00000124155	68	45425651	0.08823529411764706
HepG2	ENSG00000120942	12	11273583	0.4166666666666667
HepG2	ENSG00000120942	12	11286048	0.4166666666666667
HepG2	ENSG00000120942	12	11286074	0.4166666666666667
HepG2	ENSG00000120942	12	11285821	0.08333333333333333
HepG2	ENSG00000170584	43	163453754	0.11627906976744186
HepG2	ENSG00000170584	43	163457568	0.09302325581395349
HepG2	ENSG00000170584	43	163457018	0.023255813953488372
HepG2	ENSG00000078902	38	1276918	0.21052631578947367
HepG2	ENSG00000240849	33	50128055	0.09090909090909091
HepG2	ENSG00000240849	33	50124586	0.12121212121212122
HepG2	ENSG00000141698	34	41825304	0.08823529411764706
HepG2	ENSG00000141698	34	41825597	0.14705882352941177
HepG2	ENSG00000159596	58	45693881	0.1206896551724138
HepG2	ENSG00000159596	58	45693473	0.10344827586206896
HepG2	ENSG00000176022	25	1233472	0.24
HepG2	ENSG00000176022	25	1233293	0.08
HepG2	ENSG00000176022	25	1233972	0.08
HepG2	ENSG00000176022	25	1234597	0.04
HepG2	ENSG00000176022	25	1234669	0.2
HepG2	ENSG00000176022	25	1234849	0.24
HepG2	ENSG00000176022	25	1233910	0.08
HepG2	ENSG00000176022	25	1234557	0.16
HepG2	ENSG00000182149	73	71927854	0.5068493150684932
HepG2	ENSG00000182149	73	71928010	0.3287671232876712
HepG2	ENSG00000182149	73	71927996	0.5205479452054794
HepG2	ENSG00000182149	73	71928162	0.3835616438356164
HepG2	ENSG00000182149	73	71928800	0.273972602739726
HepG2	ENSG00000155366	67	112701414	0.19402985074626866
HepG2	ENSG00000137106	51	37428529	0.09803921568627451
HepG2	ENSG00000266412	73	46010734	0.1643835616438356
HepG2	ENSG00000266412	73	46011022	0.2876712328767123
HepG2	ENSG00000266412	73	46010891	0.0410958904109589
HepG2	ENSG00000162496	14	12568169	0.5714285714285714
HepG2	ENSG00000178585	26	9850507	0.3076923076923077
HepG2	ENSG00000178585	26	9850195	0.15384615384615385
HepG2	ENSG00000100417	65	41577170	0.046153846153846156
HepG2	ENSG00000104131	14	44561795	0.07142857142857142
HepG2	ENSG00000096080	63	43671615	0.2222222222222222
HepG2	ENSG00000096080	63	43671630	0.09523809523809523
HepG2	ENSG00000096080	63	43671805	0.09523809523809523
HepG2	ENSG00000049656	45	1317966	0.3111111111111111
HepG2	ENSG00000049656	45	1318253	0.06666666666666667
HepG2	ENSG00000049656	45	1318373	0.28888888888888886
HepG2	ENSG00000133818	14	14278690	0.07142857142857142
HepG2	ENSG00000104763	117	18057443	0.07692307692307693
HepG2	ENSG00000104763	117	18057562	0.10256410256410256
HepG2	ENSG00000104763	117	18057437	0.1623931623931624
HepG2	ENSG00000185164	42	18500229	0.35714285714285715
HepG2	ENSG00000185164	42	18506973	0.023809523809523808
HepG2	ENSG00000095932	35	3474771	0.2857142857142857
HepG2	ENSG00000095932	35	3474903	0.17142857142857143
HepG2	ENSG00000102804	34	44434167	0.4117647058823529
HepG2	ENSG00000102804	34	44434221	0.23529411764705882
HepG2	ENSG00000102804	34	44434505	0.5588235294117647
HepG2	ENSG00000102804	34	44434387	0.14705882352941177
HepG2	ENSG00000102804	34	44433940	0.058823529411764705
HepG2	ENSG00000102804	34	44434638	0.058823529411764705
HepG2	ENSG00000187118	53	28319699	0.33962264150943394
HepG2	ENSG00000198791	31	17229450	0.06451612903225806
HepG2	ENSG00000198791	31	17243069	0.06451612903225806
HepG2	ENSG00000198791	31	17229545	0.06451612903225806
HepG2	ENSG00000132603	14	69341767	0.42857142857142855
HepG2	ENSG00000132603	14	69341720	0.21428571428571427
HepG2	ENSG00000139921	42	51254455	0.2619047619047619
HepG2	ENSG00000171223	19	12792941	0.5263157894736842
HepG2	ENSG00000171223	19	12792914	0.2631578947368421
HepG2	ENSG00000171223	19	12793039	0.21052631578947367
HepG2	ENSG00000171223	19	12793145	0.05263157894736842
HepG2	ENSG00000167986	50	61299971	0.12
HepG2	ENSG00000174917	52	5678433	0.4423076923076923
HepG2	ENSG00000158109	34	3628845	0.11764705882352941
HepG2	ENSG00000158109	34	3630038	0.058823529411764705
HepG2	ENSG00000158109	34	3628809	0.47058823529411764
HepG2	ENSG00000158109	34	3629789	0.35294117647058826
HepG2	ENSG00000158109	34	3629952	0.3235294117647059
HepG2	ENSG00000108468	23	48070817	0.08695652173913043
HepG2	ENSG00000108468	23	48070827	0.2608695652173913
HepG2	ENSG00000179115	36	12922589	0.1111111111111111
HepG2	ENSG00000167699	57	759941	0.21052631578947367
HepG2	ENSG00000127774	66	3669496	0.2727272727272727
HepG2	ENSG00000127774	66	3669523	0.3939393939393939
HepG2	ENSG00000127774	66	3669551	0.09090909090909091
HepG2	ENSG00000228300	39	1279123	0.07692307692307693
HepG2	ENSG00000021355	71	2833598	0.4647887323943662
HepG2	ENSG00000021355	71	2833973	0.07042253521126761
HepG2	ENSG00000184207	42	2213906	0.047619047619047616
HepG2	ENSG00000083444	43	11974832	0.4186046511627907
HepG2	ENSG00000083444	43	11975235	0.5348837209302325
HepG2	ENSG00000083444	43	11975176	0.2558139534883721
HepG2	ENSG00000083444	43	11975136	0.18604651162790697
HepG2	ENSG00000083444	43	11975023	0.16279069767441862
HepG2	ENSG00000083444	43	11975301	0.3023255813953488
HepG2	ENSG00000103512	45	14895852	0.15555555555555556
HepG2	ENSG00000152518	55	43223956	0.4909090909090909
HepG2	ENSG00000152518	55	43223973	0.2545454545454545
HepG2	ENSG00000152518	55	43224173	0.4
HepG2	ENSG00000152518	55	43224198	0.2909090909090909
HepG2	ENSG00000152518	55	43224452	0.12727272727272726
HepG2	ENSG00000152518	55	43222561	0.10909090909090909
HepG2	ENSG00000172062	65	70952641	0.27692307692307694
HepG2	ENSG00000074696	32	65576887	0.0625
HepG2	ENSG00000188725	16	61160183	0.375
HepG2	ENSG00000188725	16	61159943	0.1875
HepG2	ENSG00000188725	16	61160119	0.0625
HepG2	ENSG00000101189	35	62799848	0.2
HepG2	ENSG00000101189	35	62799828	0.14285714285714285
HepG2	ENSG00000102931	21	57252431	0.2857142857142857
HepG2	ENSG00000102931	21	57252356	0.19047619047619047
HepG2	ENSG00000102931	21	57252604	0.09523809523809523
HepG2	ENSG00000113068	64	140245094	0.109375
HepG2	ENSG00000113068	64	140245297	0.15625
HepG2	ENSG00000206053	28	1700906	0.14285714285714285
HepG2	ENSG00000206053	28	1701166	0.10714285714285714
HepG2	ENSG00000138030	16	27099874	0.0625
HepG2	ENSG00000138030	16	27087339	0.0625
HepG2	ENSG00000099203	40	10832935	0.1
HepG2	ENSG00000185115	14	29269029	0.35714285714285715
HepG2	ENSG00000185115	14	29268876	0.5
HepG2	ENSG00000185115	14	29269107	0.42857142857142855
HepG2	ENSG00000185115	14	29268773	0.07142857142857142
HepG2	ENSG00000185115	14	29269647	0.07142857142857142
HepG2	ENSG00000185115	14	29269721	0.07142857142857142
HepG2	ENSG00000149792	53	65125993	0.16981132075471697
HepG2	ENSG00000095906	37	1789025	0.2972972972972973
HepG2	ENSG00000140406	3	81003325	0.3333333333333333
HepG2	ENSG00000140406	3	81003580	0.6666666666666666
HepG2	ENSG00000140406	3	81001328	0.3333333333333333
HepG2	ENSG00000133027	39	17505641	0.05128205128205128
HepG2	ENSG00000066322	41	43363875	0.3170731707317073
HepG2	ENSG00000066322	41	43363804	0.14634146341463414
HepG2	ENSG00000066322	41	43363540	0.04878048780487805
HepG2	ENSG00000177606	5	58781698	0.8
HepG2	ENSG00000177606	5	58781764	0.8
HepG2	ENSG00000177606	5	58783078	0.6
HepG2	ENSG00000177606	5	58781797	0.8
HepG2	ENSG00000086475	8	13344907	0.125
HepG2	ENSG00000044115	13	138934079	0.23076923076923078
HepG2	ENSG00000185627	54	252728	0.24074074074074073
HepG2	ENSG00000185627	54	252751	0.14814814814814814
HepG2	ENSG00000065268	41	994440	0.6341463414634146
HepG2	ENSG00000032389	36	3189437	0.1111111111111111
HepG2	ENSG00000087263	25	56476180	0.4
HepG2	ENSG00000087263	25	56476343	0.24
HepG2	ENSG00000087263	25	56476101	0.4
HepG2	ENSG00000088356	34	31945469	0.058823529411764705
HepG2	ENSG00000088356	34	31945603	0.08823529411764706
HepG2	ENSG00000088356	34	31945609	0.029411764705882353
HepG2	ENSG00000087365	37	66068831	0.05405405405405406
HepG2	ENSG00000166902	37	59806523	0.1891891891891892
HepG2	ENSG00000166902	37	59806463	0.05405405405405406
HepG2	ENSG00000188483	17	129176783	0.5294117647058824
HepG2	ENSG00000188483	17	129176861	0.4117647058823529
HepG2	ENSG00000188483	17	129177280	0.23529411764705882
HepG2	ENSG00000188483	17	129177319	0.29411764705882354
HepG2	ENSG00000188483	17	129177229	0.23529411764705882
HepG2	ENSG00000091317	45	32483957	0.2222222222222222
HepG2	ENSG00000126062	17	50354902	0.29411764705882354
HepG2	ENSG00000126062	17	50358600	0.23529411764705882
HepG2	ENSG00000126062	17	50355055	0.17647058823529413
HepG2	ENSG00000126062	17	50355189	0.23529411764705882
HepG2	ENSG00000176058	16	137199181	0.0625
HepG2	ENSG00000176058	16	137191643	0.0625
HepG2	ENSG00000103260	28	717453	0.10714285714285714
HepG2	ENSG00000183431	30	37958195	0.06666666666666667
HepG2	ENSG00000198546	33	133313063	0.24242424242424243
HepG2	ENSG00000205138	29	35995726	0.4482758620689655
HepG2	ENSG00000205138	29	35996059	0.2413793103448276
HepG2	ENSG00000205138	29	35995755	0.3448275862068966
HepG2	ENSG00000205138	29	35995690	0.10344827586206896
HepG2	ENSG00000205138	29	35996283	0.034482758620689655
HepG2	ENSG00000198171	22	3190632	0.22727272727272727
HepG2	ENSG00000183726	36	25362130	0.4166666666666667
HepG2	ENSG00000183726	36	25361436	0.2222222222222222
HepG2	ENSG00000183726	36	25361463	0.1111111111111111
HepG2	ENSG00000183726	36	25361811	0.1111111111111111
HepG2	ENSG00000183726	36	25338455	0.05555555555555555
HepG2	ENSG00000182220	44	40606452	0.13636363636363635
HepG2	ENSG00000148334	32	128120755	0.0625
HepG2	ENSG00000198355	32	49963295	0.3125
HepG2	ENSG00000244731	68	32002635	0.11764705882352941
HepG2	ENSG00000244731	68	32002416	0.1323529411764706
HepG2	ENSG00000065135	20	109593435	0.15
HepG2	ENSG00000120948	34	11022964	0.5294117647058824
HepG2	ENSG00000120948	34	11023512	0.2647058823529412
HepG2	ENSG00000120948	34	11023640	0.2647058823529412
HepG2	ENSG00000120948	34	11023842	0.17647058823529413
HepG2	ENSG00000120948	34	11023871	0.058823529411764705
HepG2	ENSG00000204070	19	45367131	0.15789473684210525
HepG2	ENSG00000204070	19	45367900	0.7368421052631579
HepG2	ENSG00000204070	19	45367351	0.3157894736842105
HepG2	ENSG00000176907	30	40153891	0.2
HepG2	ENSG00000176907	30	40154230	0.43333333333333335
HepG2	ENSG00000176907	30	40154016	0.2
HepG2	ENSG00000176907	30	40154038	0.4
HepG2	ENSG00000176907	30	40153999	0.03333333333333333
HepG2	ENSG00000176907	30	40154025	0.2
HepG2	ENSG00000176907	30	40153973	0.13333333333333333
HepG2	ENSG00000128228	25	21644242	0.12
HepG2	ENSG00000110536	68	47571606	0.4852941176470588
HepG2	ENSG00000124164	47	58444739	0.10638297872340426
HepG2	ENSG00000170606	25	133104426	0.64
HepG2	ENSG00000028528	65	64137720	0.3230769230769231
HepG2	ENSG00000154813	56	16260080	0.07142857142857142
HepG2	ENSG00000184432	43	139357780	0.3023255813953488
HepG2	ENSG00000066583	39	129113055	0.6923076923076923
HepG2	ENSG00000066583	39	129113480	0.1794871794871795
HepG2	ENSG00000066583	39	129113003	0.05128205128205128
HepG2	ENSG00000033011	27	5084874	0.037037037037037035
HepG2	ENSG00000173418	80	20033232	0.1875
HepG2	ENSG00000114378	65	50300126	0.2
HepG2	ENSG00000114378	65	50302523	0.35384615384615387
HepG2	ENSG00000114378	65	50302532	0.09230769230769231
HepG2	ENSG00000114378	65	50302622	0.06153846153846154
HepG2	ENSG00000114378	65	50300221	0.046153846153846156
HepG2	ENSG00000114378	65	50303019	0.015384615384615385
HepG2	ENSG00000111802	33	24650396	0.030303030303030304
HepG2	ENSG00000111802	33	24650849	0.21212121212121213
HepG2	ENSG00000111802	33	24650144	0.030303030303030304
HepG2	ENSG00000111802	33	24650896	0.030303030303030304
HepG2	ENSG00000139131	34	32755726	0.14705882352941177
HepG2	ENSG00000139131	34	32747264	0.6176470588235294
HepG2	ENSG00000139131	34	32755324	0.20588235294117646
HepG2	ENSG00000139131	34	32747082	0.08823529411764706
HepG2	ENSG00000139131	34	32747088	0.11764705882352941
HepG2	ENSG00000168140	32	4381122	0.25
HepG2	ENSG00000168140	32	4381401	0.28125
HepG2	ENSG00000168140	32	4382100	0.46875
HepG2	ENSG00000168140	32	4383457	0.28125
HepG2	ENSG00000168140	32	4383052	0.3125
HepG2	ENSG00000168140	32	4381446	0.15625
HepG2	ENSG00000168140	32	4381194	0.09375
HepG2	ENSG00000166278	61	31934229	0.08196721311475409
HepG2	ENSG00000166278	61	31945539	0.22950819672131148
HepG2	ENSG00000173141	43	21177327	0.20930232558139536
HepG2	ENSG00000100348	44	36467648	0.13636363636363635
HepG2	ENSG00000100564	33	67589349	0.030303030303030304
HepG2	ENSG00000100564	33	67589987	0.030303030303030304
HepG2	ENSG00000100564	33	67590153	0.09090909090909091
HepG2	ENSG00000284976	17	137219314	0.29411764705882354
HepG2	ENSG00000284976	17	137218566	0.4117647058823529
HepG2	ENSG00000284976	17	137219047	0.11764705882352941
HepG2	ENSG00000183513	39	98600150	0.05128205128205128
HepG2	ENSG00000183513	39	98599999	0.07692307692307693
HepG2	ENSG00000183513	39	98608320	0.10256410256410256
HepG2	ENSG00000183513	39	98600465	0.02564102564102564
HepG2	ENSG00000183513	39	98599481	0.02564102564102564
HepG2	ENSG00000132823	41	44197224	0.24390243902439024
HepG2	ENSG00000132823	41	44196780	0.07317073170731707
HepG2	ENSG00000171421	91	1798728	0.3516483516483517
HepG2	ENSG00000171421	91	1798703	0.4065934065934066
HepG2	ENSG00000114988	40	96706361	0.725
HepG2	ENSG00000114988	40	96707142	0.225
HepG2	ENSG00000114988	40	96706213	0.225
HepG2	ENSG00000114988	40	96707108	0.05
HepG2	ENSG00000156587	39	57552297	0.23076923076923078
HepG2	ENSG00000156587	39	57552310	0.1282051282051282
HepG2	ENSG00000141873	55	2737372	0.2
HepG2	ENSG00000141873	55	2733071	0.09090909090909091
HepG2	ENSG00000141873	55	2732611	0.01818181818181818
HepG2	ENSG00000169504	35	24840925	0.17142857142857143
HepG2	ENSG00000151465	94	12250500	0.031914893617021274
HepG2	ENSG00000177868	20	42807217	0.1
HepG2	ENSG00000010244	75	32369898	0.25333333333333335
HepG2	ENSG00000010244	75	32370149	0.05333333333333334
HepG2	ENSG00000158604	40	44579556	0.1
HepG2	ENSG00000158604	40	44579309	0.15
HepG2	ENSG00000132463	10	70820726	0.7
HepG2	ENSG00000169105	20	40472286	0.55
HepG2	ENSG00000169105	20	40472617	0.15
HepG2	ENSG00000169105	20	40472470	0.35
HepG2	ENSG00000169105	20	40472780	0.3
HepG2	ENSG00000169105	20	40472375	0.1
HepG2	ENSG00000168569	29	62790680	0.41379310344827586
HepG2	ENSG00000168569	29	62790690	0.13793103448275862
HepG2	ENSG00000116752	59	114568216	0.1694915254237288
HepG2	ENSG00000175348	37	8947536	0.05405405405405406
HepG2	ENSG00000175348	37	8947542	0.08108108108108109
HepG2	ENSG00000197448	39	143268919	0.2564102564102564
HepG2	ENSG00000197448	39	143264582	0.07692307692307693
HepG2	ENSG00000182952	20	26545173	0.15
HepG2	ENSG00000182952	20	26545604	0.1
HepG2	ENSG00000079332	26	70152436	0.38461538461538464
HepG2	ENSG00000079332	26	70152248	0.038461538461538464
HepG2	ENSG00000169813	66	43387242	0.5
HepG2	ENSG00000169813	66	43387534	0.48484848484848486
HepG2	ENSG00000169813	66	43387648	0.12121212121212122
HepG2	ENSG00000169813	66	43387448	0.09090909090909091
HepG2	ENSG00000012171	40	50276528	0.325
HepG2	ENSG00000012171	40	50276369	0.075
HepG2	ENSG00000175324	48	38163457	0.22916666666666666
HepG2	ENSG00000175324	48	38163579	0.25
HepG2	ENSG00000100347	23	43996412	0.13043478260869565
HepG2	ENSG00000117505	10	93346718	0.3
HepG2	ENSG00000117505	10	93360742	0.4
HepG2	ENSG00000117505	10	93346594	0.3
HepG2	ENSG00000198890	12	107057139	0.4166666666666667
HepG2	ENSG00000198890	12	107057839	0.4166666666666667
HepG2	ENSG00000198890	12	107058511	0.16666666666666666
HepG2	ENSG00000198890	12	107057824	0.08333333333333333
HepG2	ENSG00000198890	12	107057195	0.08333333333333333
HepG2	ENSG00000105364	37	10258519	0.16216216216216217
HepG2	ENSG00000105364	37	10259707	0.10810810810810811
HepG2	ENSG00000177105	47	3827969	0.19148936170212766
HepG2	ENSG00000177105	47	3827476	0.23404255319148937
HepG2	ENSG00000177105	47	3827786	0.06382978723404255
HepG2	ENSG00000165688	54	136423653	0.42592592592592593
HepG2	ENSG00000165688	54	136423333	0.18518518518518517
HepG2	ENSG00000165655	10	75398450	0.4
HepG2	ENSG00000165655	10	75398782	0.1
HepG2	ENSG00000165655	10	75399404	0.5
HepG2	ENSG00000165655	10	75399761	0.2
HepG2	ENSG00000165655	10	75399865	0.1
HepG2	ENSG00000165655	10	75398899	0.6
HepG2	ENSG00000165655	10	75399069	0.1
HepG2	ENSG00000072042	10	67678325	0.2
HepG2	ENSG00000072042	10	67677882	0.1
HepG2	ENSG00000168884	21	2742251	0.14285714285714285
HepG2	ENSG00000068912	27	53817948	0.2222222222222222
HepG2	ENSG00000167136	27	128822628	0.4074074074074074
HepG2	ENSG00000101150	49	63890602	0.3469387755102041
HepG2	ENSG00000101150	49	63890540	0.2857142857142857
HepG2	ENSG00000161921	32	4734340	0.09375
HepG2	ENSG00000099622	35	1272844	0.22857142857142856
HepG2	ENSG00000108861	17	43769211	0.23529411764705882
HepG2	ENSG00000108861	17	43766725	0.058823529411764705
HepG2	ENSG00000108861	17	43768386	0.17647058823529413
HepG2	ENSG00000108861	17	43769639	0.11764705882352941
HepG2	ENSG00000101464	58	34560840	0.1724137931034483
HepG2	ENSG00000101464	58	34560662	0.10344827586206896
HepG2	ENSG00000101464	58	34560720	0.15517241379310345
HepG2	ENSG00000250317	29	25929337	0.27586206896551724
HepG2	ENSG00000099246	13	27537952	0.15384615384615385
HepG2	ENSG00000169764	72	63891245	0.08333333333333333
HepG2	ENSG00000136950	26	124876954	0.2692307692307692
HepG2	ENSG00000136950	26	124876932	0.23076923076923078
HepG2	ENSG00000136950	26	124877016	0.07692307692307693
HepG2	ENSG00000276023	43	37512533	0.4883720930232558
HepG2	ENSG00000276023	43	37512306	0.18604651162790697
HepG2	ENSG00000276023	43	37512751	0.20930232558139536
HepG2	ENSG00000070010	53	19450663	0.11320754716981132
HepG2	ENSG00000149541	44	62615650	0.11363636363636363
HepG2	ENSG00000149541	44	62615439	0.13636363636363635
HepG2	ENSG00000149541	44	62617108	0.11363636363636363
HepG2	ENSG00000097033	16	86743338	0.0625
HepG2	ENSG00000097033	16	86743244	0.3125
HepG2	ENSG00000180822	20	3259126	0.05
HepG2	ENSG00000170270	26	93203631	0.23076923076923078
HepG2	ENSG00000170270	26	93203573	0.038461538461538464
HepG2	ENSG00000164754	51	116847268	0.39215686274509803
HepG2	ENSG00000164754	51	116846890	0.0392156862745098
HepG2	ENSG00000143013	24	87344992	0.25
HepG2	ENSG00000012660	58	53269190	0.1724137931034483
HepG2	ENSG00000012660	58	53269003	0.1206896551724138
HepG2	ENSG00000012660	58	53268904	0.034482758620689655
HepG2	ENSG00000151353	46	675618	0.06521739130434782
HepG2	ENSG00000134108	26	5122494	0.15384615384615385
HepG2	ENSG00000101193	19	62944845	0.10526315789473684
HepG2	ENSG00000101193	19	62944959	0.15789473684210525
HepG2	ENSG00000101193	19	62945557	0.10526315789473684
HepG2	ENSG00000101193	19	62945308	0.10526315789473684
HepG2	ENSG00000005194	31	57428692	0.25806451612903225
HepG2	ENSG00000285410	14	50353998	0.42857142857142855
HepG2	ENSG00000285410	14	50353900	0.42857142857142855
HepG2	ENSG00000285410	14	50354276	0.21428571428571427
HepG2	ENSG00000171222	40	35953702	0.175
HepG2	ENSG00000055070	19	16395229	0.3157894736842105
HepG2	ENSG00000055070	19	16395428	0.05263157894736842
HepG2	ENSG00000115902	13	64990149	0.15384615384615385
HepG2	ENSG00000115902	13	65021343	0.15384615384615385
HepG2	ENSG00000115902	13	65021446	0.6153846153846154
HepG2	ENSG00000115902	13	65022639	0.3076923076923077
HepG2	ENSG00000115902	13	65021216	0.23076923076923078
HepG2	ENSG00000115902	13	65021636	0.3076923076923077
HepG2	ENSG00000115902	13	65021337	0.07692307692307693
HepG2	ENSG00000124688	39	43640127	0.28205128205128205
HepG2	ENSG00000124688	39	43636492	0.10256410256410256
HepG2	ENSG00000124688	39	43640141	0.02564102564102564
HepG2	ENSG00000124214	64	49114051	0.203125
HepG2	ENSG00000124214	64	49114479	0.25
HepG2	ENSG00000124214	64	49114698	0.609375
HepG2	ENSG00000124214	64	49114468	0.25
HepG2	ENSG00000124214	64	49114189	0.140625
HepG2	ENSG00000124214	64	49113927	0.078125
HepG2	ENSG00000124214	64	49113853	0.078125
HepG2	ENSG00000124214	64	49114006	0.15625
HepG2	ENSG00000127399	23	150336900	0.17391304347826086
HepG2	ENSG00000127399	23	150336987	0.391304347826087
HepG2	ENSG00000127399	23	150338038	0.08695652173913043
HepG2	ENSG00000127399	23	150337037	0.391304347826087
HepG2	ENSG00000127399	23	150337823	0.043478260869565216
HepG2	ENSG00000127399	23	150337400	0.13043478260869565
HepG2	ENSG00000090054	40	92032325	0.375
HepG2	ENSG00000090054	40	92032417	0.075
HepG2	ENSG00000163950	35	1693616	0.14285714285714285
HepG2	ENSG00000163950	35	1693252	0.02857142857142857
HepG2	ENSG00000105993	75	157385804	0.14666666666666667
HepG2	ENSG00000105993	75	157385966	0.02666666666666667
HepG2	ENSG00000105993	75	157416104	0.06666666666666667
HepG2	ENSG00000105993	75	157416196	0.10666666666666667
HepG2	ENSG00000132581	45	28648658	0.4222222222222222
HepG2	ENSG00000132581	45	28649208	0.2
HepG2	ENSG00000132581	45	28648767	0.37777777777777777
HepG2	ENSG00000140743	17	22347167	0.11764705882352941
HepG2	ENSG00000140743	17	22347281	0.058823529411764705
HepG2	ENSG00000140743	17	22347500	0.5882352941176471
HepG2	ENSG00000140743	17	22347215	0.35294117647058826
HepG2	ENSG00000140743	17	22346890	0.058823529411764705
HepG2	ENSG00000144659	4	39396531	0.5
HepG2	ENSG00000144659	4	39396685	0.5
HepG2	ENSG00000108528	32	4937612	0.40625
HepG2	ENSG00000181467	8	153163942	0.375
HepG2	ENSG00000181467	8	153164241	0.125
HepG2	ENSG00000130193	12	142727525	0.16666666666666666
HepG2	ENSG00000144566	14	19950880	0.2857142857142857
HepG2	ENSG00000144566	14	19950897	0.21428571428571427
HepG2	ENSG00000144566	14	19983926	0.07142857142857142
HepG2	ENSG00000144566	14	19984050	0.14285714285714285
HepG2	ENSG00000246705	39	14774569	0.1282051282051282
HepG2	ENSG00000128311	55	37011277	0.10909090909090909
HepG2	ENSG00000128311	55	37018669	0.10909090909090909
HepG2	ENSG00000157778	18	1567547	0.16666666666666666
HepG2	ENSG00000157778	18	1567634	0.3333333333333333
HepG2	ENSG00000157778	18	1567564	0.2777777777777778
HepG2	ENSG00000243317	17	135674131	0.17647058823529413
HepG2	ENSG00000243317	17	135674406	0.11764705882352941
HepG2	ENSG00000165516	42	49782990	0.11904761904761904
HepG2	ENSG00000168899	45	85593218	0.044444444444444446
HepG2	ENSG00000159692	29	1212134	0.4482758620689655
HepG2	ENSG00000159692	29	1211817	0.034482758620689655
HepG2	ENSG00000103274	47	10769253	0.0851063829787234
HepG2	ENSG00000103274	47	10769251	0.10638297872340426
HepG2	ENSG00000123395	21	52077298	0.14285714285714285
HepG2	ENSG00000133243	26	1985748	0.15384615384615385
HepG2	ENSG00000133243	26	1986237	0.038461538461538464
HepG2	ENSG00000131871	31	101272237	0.06451612903225806
HepG2	ENSG00000167118	48	128390470	0.14583333333333334
HepG2	ENSG00000163605	7	73064954	0.5714285714285714
HepG2	ENSG00000163605	7	73065483	0.42857142857142855
HepG2	ENSG00000163605	7	73065718	0.14285714285714285
HepG2	ENSG00000163605	7	73065804	0.2857142857142857
HepG2	ENSG00000163605	7	73066517	0.14285714285714285
HepG2	ENSG00000049245	32	7780606	0.0625
HepG2	ENSG00000090861	12	70252638	0.25
HepG2	ENSG00000284194	25	50523864	0.24
HepG2	ENSG00000284194	25	50524202	0.36
HepG2	ENSG00000284194	25	50523756	0.04
HepG2	ENSG00000284194	25	50523851	0.04
HepG2	ENSG00000181649	33	2928544	0.24242424242424243
HepG2	ENSG00000174695	43	83057032	0.2558139534883721
HepG2	ENSG00000155090	35	102651312	0.4
HepG2	ENSG00000148444	38	22319940	0.10526315789473684
HepG2	ENSG00000099937	61	20779866	0.18032786885245902
HepG2	ENSG00000099937	61	20784104	0.01639344262295082
HepG2	ENSG00000132388	17	4272459	0.11764705882352941
HepG2	ENSG00000273611	54	36495358	0.09259259259259259
HepG2	ENSG00000127125	36	42459690	0.027777777777777776
HepG2	ENSG00000144136	48	112659372	0.14583333333333334
HepG2	ENSG00000144136	48	112663062	0.16666666666666666
HepG2	ENSG00000144136	48	112659540	0.16666666666666666
HepG2	ENSG00000156110	28	74708407	0.17857142857142858
HepG2	ENSG00000115275	17	74461648	0.29411764705882354
HepG2	ENSG00000115275	17	74461828	0.11764705882352941
HepG2	ENSG00000115275	17	74461993	0.17647058823529413
HepG2	ENSG00000115275	17	74462982	0.058823529411764705
HepG2	ENSG00000145817	28	144160377	0.2857142857142857
HepG2	ENSG00000145817	28	144160349	0.17857142857142858
HepG2	ENSG00000189091	39	70571844	0.48717948717948717
HepG2	ENSG00000189091	39	70529029	0.07692307692307693
HepG2	ENSG00000189091	39	70571924	0.4358974358974359
HepG2	ENSG00000102265	43	47585559	0.046511627906976744
HepG2	ENSG00000103415	48	4508086	0.25
HepG2	ENSG00000103415	48	4508058	0.16666666666666666
HepG2	ENSG00000103415	48	4509732	0.041666666666666664
HepG2	ENSG00000125629	19	118108402	0.2631578947368421
HepG2	ENSG00000125629	19	118106806	0.10526315789473684
