Sample	GeneID	IsoformID	Coverage	m6A_Site	ModFreq
HepG2	ENSG00000144021	ENST00000488633_0	22	96271403	0.18181818181818182
HepG2	ENSG00000144021	ENST00000488633_0	22	96271368	0.18181818181818182
HepG2	ENSG00000278615	ENST00000524958_0	75	62662986	0.32
HepG2	ENSG00000278615	ENST00000524958_0	75	62663007	0.14666666666666667
HepG2	ENSG00000278615	ENST00000532786_0	1	62662986	1.0
HepG2	ENSG00000278615	ENST00000532786_0	1	62663007	0.0
HepG2	ENSG00000258429	ENST00000288022_0	28	69328788	0.39285714285714285
HepG2	ENSG00000258429	ENST00000288022_0	28	69328838	0.14285714285714285
HepG2	ENSG00000258429	ENST00000288022_0	28	69328888	0.2857142857142857
HepG2	ENSG00000258429	ENST00000288022_0	28	69329068	0.07142857142857142
HepG2	ENSG00000086289	ENST00000199448_0	26	37950466	0.5
HepG2	ENSG00000086289	ENST00000199448_0	26	37950631	0.15384615384615385
HepG2	ENSG00000086289	ENST00000199448_0	26	37921015	0.15384615384615385
HepG2	ENSG00000138073	ENST00000260643_0	48	27130976	0.3333333333333333
HepG2	ENSG00000138073	ENST00000260643_0	48	27131382	0.125
HepG2	ENSG00000138073	ENST00000260643_0	48	27131348	0.2916666666666667
HepG2	ENSG00000107949	ENST00000278100_0	64	125836354	0.125
HepG2	ENSG00000107949	ENST00000278100_0	64	125836289	0.125
HepG2	ENSG00000107949	ENST00000299130_0	7	125842000	0.5714285714285714
HepG2	ENSG00000107949	ENST00000299130_0	7	125842035	0.42857142857142855
HepG2	ENSG00000107949	ENST00000299130_0	7	125842611	0.14285714285714285
HepG2	ENSG00000007520	ENST00000007390_0	29	1349441	0.3448275862068966
HepG2	ENSG00000007520	ENST00000007390_0	29	1349443	0.06896551724137931
HepG2	ENSG00000007520	ENST00000007390_0	29	1349331	0.1724137931034483
HepG2	ENSG00000159202	ENST00000360943_0	27	48927076	0.5185185185185185
HepG2	ENSG00000134686	ENST00000373418_0	57	33324872	0.2631578947368421
HepG2	ENSG00000115241	ENST00000344034_0	9	27381342	0.1111111111111111
HepG2	ENSG00000115241	ENST00000344034_0	9	27381543	0.3333333333333333
HepG2	ENSG00000115241	ENST00000344034_0	9	27384834	0.2222222222222222
HepG2	ENSG00000180398	ENST00000319466_0	47	46905150	0.10638297872340426
HepG2	ENSG00000189266	ENST00000334351_0	13	23961595	0.0
HepG2	ENSG00000189266	ENST00000334351_1	40	23961595	0.15
HepG2	ENSG00000189266	ENST00000334351_1	40	23962750	0.1
HepG2	ENSG00000223496	ENST00000435634_0	12	70250342	0.25
HepG2	ENSG00000223496	ENST00000435634_0	12	70250829	0.3333333333333333
HepG2	ENSG00000223496	ENST00000435634_0	12	70250909	0.4166666666666667
HepG2	ENSG00000223496	ENST00000435634_0	12	70250927	0.16666666666666666
HepG2	ENSG00000223496	ENST00000435634_0	12	70250952	0.3333333333333333
HepG2	ENSG00000223496	ENST00000435634_0	12	70250740	0.08333333333333333
HepG2	ENSG00000223496	ENST00000435634_0	12	70251308	0.08333333333333333
HepG2	ENSG00000223496	ENST00000435634_0	12	70250846	0.08333333333333333
HepG2	ENSG00000184117	ENST00000216121_0	67	29555831	0.07462686567164178
HepG2	ENSG00000130520	ENST00000593829_0	46	18307073	0.32608695652173914
HepG2	ENSG00000090487	ENST00000204566_0	26	64963201	0.19230769230769232
HepG2	ENSG00000090487	ENST00000204566_0	26	64963299	0.3076923076923077
HepG2	ENSG00000090487	ENST00000204566_0	26	64963488	0.19230769230769232
HepG2	ENSG00000155438	ENST00000285814_0	19	121727777	0.21052631578947367
HepG2	ENSG00000004142	ENST00000540200_0	28	28347594	0.17857142857142858
HepG2	ENSG00000004142	ENST00000540200_0	28	28347589	0.6071428571428571
HepG2	ENSG00000004142	ENST00000540200_0	28	28347643	0.07142857142857142
HepG2	ENSG00000101146	ENST00000395841_0	71	57378197	0.11267605633802817
HepG2	ENSG00000128595	ENST00000249364_0	35	128769250	0.6
HepG2	ENSG00000128595	ENST00000249364_0	35	128769329	0.02857142857142857
HepG2	ENSG00000128595	ENST00000449187_0	17	128769250	0.47058823529411764
HepG2	ENSG00000128595	ENST00000449187_0	17	128769329	0.17647058823529413
HepG2	ENSG00000100234	ENST00000266085_0	30	32859872	0.1
HepG2	ENSG00000100234	ENST00000266085_0	30	32859432	0.06666666666666667
HepG2	ENSG00000070087	ENST00000452853_0	45	149965354	0.022222222222222223
HepG2	ENSG00000070087	ENST00000452853_0	45	149965248	0.15555555555555556
HepG2	ENSG00000070087	ENST00000239940_0	11	149966502	0.45454545454545453
HepG2	ENSG00000070087	ENST00000239940_0	11	149965248	0.09090909090909091
HepG2	ENSG00000070087	ENST00000239940_0	11	149965354	0.0
HepG2	ENSG00000095739	ENST00000375533_0	19	28681393	0.15789473684210525
HepG2	ENSG00000095739	ENST00000375533_0	19	28682568	0.3157894736842105
HepG2	ENSG00000095739	ENST00000375533_0	19	28682218	0.10526315789473684
HepG2	ENSG00000095739	ENST00000375533_0	19	28677607	0.10526315789473684
HepG2	ENSG00000095739	ENST00000375533_0	19	28682625	0.05263157894736842
HepG2	ENSG00000095739	ENST00000375533_1	22	28677607	0.22727272727272727
HepG2	ENSG00000095739	ENST00000375533_1	22	28682218	0.18181818181818182
HepG2	ENSG00000095739	ENST00000375533_1	22	28682568	0.18181818181818182
HepG2	ENSG00000095739	ENST00000375533_1	22	28682625	0.18181818181818182
HepG2	ENSG00000095739	ENST00000375533_1	22	28681393	0.3181818181818182
HepG2	ENSG00000185122	ENST00000528838_0	71	144314570	0.4225352112676056
HepG2	ENSG00000185122	ENST00000528838_0	71	144309872	0.014084507042253521
HepG2	ENSG00000003056	ENST00000000412_0	45	8940540	0.3111111111111111
HepG2	ENSG00000003056	ENST00000000412_0	45	8940680	0.2222222222222222
HepG2	ENSG00000003056	ENST00000000412_0	45	8940621	0.15555555555555556
HepG2	ENSG00000135070	ENST00000375991_0	8	86266075	0.375
HepG2	ENSG00000135070	ENST00000375991_0	8	86266033	0.25
HepG2	ENSG00000135070	ENST00000375991_0	8	86266134	0.125
HepG2	ENSG00000128989	ENST00000249822_0	40	52551834	0.05
HepG2	ENSG00000086232	ENST00000199389_0	25	6024666	0.2
HepG2	ENSG00000086232	ENST00000199389_0	25	6024307	0.04
HepG2	ENSG00000175756	ENST00000378853_0	28	1373740	0.39285714285714285
HepG2	ENSG00000175756	ENST00000378853_0	28	1374218	0.17857142857142858
HepG2	ENSG00000175756	ENST00000338338_0	31	1373740	0.22580645161290322
HepG2	ENSG00000175756	ENST00000338338_0	31	1374218	0.16129032258064516
HepG2	ENSG00000175756	ENST00000338370_1	7	1373740	0.5714285714285714
HepG2	ENSG00000175756	ENST00000338370_1	7	1374218	0.14285714285714285
HepG2	ENSG00000134851	ENST00000381334_0	44	55396009	0.09090909090909091
HepG2	ENSG00000166851	ENST00000300093_0	35	23690083	0.05714285714285714
HepG2	ENSG00000169612	ENST00000304191_0	30	82990025	0.13333333333333333
HepG2	ENSG00000169612	ENST00000304191_0	30	82990196	0.03333333333333333
HepG2	ENSG00000066044	ENST00000407627_0	38	7963165	0.07894736842105263
HepG2	ENSG00000240857	ENST00000381249_0	36	18555671	0.4444444444444444
HepG2	ENSG00000240857	ENST00000381249_0	36	18555448	0.1388888888888889
HepG2	ENSG00000145907	ENST00000356245_0	46	151804324	0.2608695652173913
HepG2	ENSG00000145907	ENST00000356245_0	46	151805193	0.21739130434782608
HepG2	ENSG00000145907	ENST00000356245_0	46	151804348	0.2608695652173913
HepG2	ENSG00000145907	ENST00000394123_0	10	151804324	0.3
HepG2	ENSG00000145907	ENST00000394123_0	10	151804348	0.2
HepG2	ENSG00000145907	ENST00000394123_0	10	151805193	0.0
HepG2	ENSG00000108064	ENST00000487519_0	13	58395214	0.3076923076923077
HepG2	ENSG00000108064	ENST00000487519_0	13	58395352	0.07692307692307693
HepG2	ENSG00000108064	ENST00000487519_0	13	58395618	0.0
HepG2	ENSG00000108064	ENST00000487519_1	40	58395214	0.5
HepG2	ENSG00000108064	ENST00000487519_1	40	58395618	0.125
HepG2	ENSG00000108064	ENST00000487519_1	40	58395352	0.075
HepG2	ENSG00000131467	ENST00000590720_0	39	42841567	0.1282051282051282
HepG2	ENSG00000131467	ENST00000590720_0	39	42843132	0.07692307692307693
HepG2	ENSG00000131467	ENST00000590720_0	39	42841600	0.05128205128205128
HepG2	ENSG00000149823	ENST00000279281_0	44	65111430	0.11363636363636363
HepG2	ENSG00000119523	ENST00000476832_0	31	99218673	0.45161290322580644
HepG2	ENSG00000119523	ENST00000476832_0	31	99221677	0.3225806451612903
HepG2	ENSG00000119523	ENST00000476832_0	31	99218141	0.0967741935483871
HepG2	ENSG00000119523	ENST00000476832_0	31	99218706	0.06451612903225806
HepG2	ENSG00000119523	ENST00000238477_0	6	99218673	0.8333333333333334
HepG2	ENSG00000119523	ENST00000238477_0	6	99218141	0.3333333333333333
HepG2	ENSG00000119523	ENST00000238477_0	6	99221677	0.0
HepG2	ENSG00000119523	ENST00000238477_0	6	99218706	0.0
HepG2	ENSG00000117632	ENST00000455785_0	67	25900965	0.14925373134328357
HepG2	ENSG00000117632	ENST00000455785_0	67	25900901	0.029850746268656716
HepG2	ENSG00000112304	ENST00000230048_0	31	24667202	0.16129032258064516
HepG2	ENSG00000136371	ENST00000258874_0	30	79889263	0.13333333333333333
HepG2	ENSG00000136371	ENST00000258874_1	37	79889263	0.0
HepG2	ENSG00000088833	ENST00000216879_0	30	1443547	0.2
HepG2	ENSG00000114978	ENST00000396049_0	19	74156199	0.15789473684210525
HepG2	ENSG00000277972	ENST00000619858_0	20	38733552	0.45
HepG2	ENSG00000277972	ENST00000613478_0	36	38733552	0.5
HepG2	ENSG00000277972	ENST00000616128_0	6	38733552	0.5
HepG2	ENSG00000138071	ENST00000260641_0	49	65270666	0.08163265306122448
HepG2	ENSG00000157916	ENST00000605895_0	25	2403132	0.16
HepG2	ENSG00000175826	ENST00000574322_0	12	7244020	0.25
HepG2	ENSG00000175826	ENST00000574322_0	12	7243895	0.16666666666666666
HepG2	ENSG00000262664	ENST00000572195_0	44	2043088	0.045454545454545456
HepG2	ENSG00000262664	ENST00000572195_0	44	2043305	0.5
HepG2	ENSG00000262664	ENST00000572195_0	44	2043178	0.09090909090909091
HepG2	ENSG00000262664	ENST00000572195_0	44	2042950	0.09090909090909091
HepG2	ENSG00000204310	ENST00000375107_0	22	32168843	0.13636363636363635
HepG2	ENSG00000204310	ENST00000375107_0	22	32168899	0.09090909090909091
HepG2	ENSG00000204310	ENST00000395499_0	5	32168899	0.2
HepG2	ENSG00000204310	ENST00000395499_0	5	32168843	0.0
HepG2	ENSG00000175792	ENST00000322623_0	51	128081222	0.19607843137254902
HepG2	ENSG00000272325	ENST00000607016_0	13	34288712	0.15384615384615385
HepG2	ENSG00000132467	ENST00000254803_0	1	70689096	1.0
HepG2	ENSG00000111276	ENST00000228872_0	23	12721142	0.30434782608695654
HepG2	ENSG00000111276	ENST00000228872_0	23	12717970	0.08695652173913043
HepG2	ENSG00000041357	ENST00000044462_0	81	78549055	0.06172839506172839
HepG2	ENSG00000119408	ENST00000320246_0	16	124351182	0.5
HepG2	ENSG00000168061	ENST00000652489_0	34	65044508	0.29411764705882354
HepG2	ENSG00000168061	ENST00000652489_0	34	65044759	0.3235294117647059
HepG2	ENSG00000168061	ENST00000674184_0	1	65044508	1.0
HepG2	ENSG00000168061	ENST00000674184_0	1	65044759	0.0
HepG2	ENSG00000173334	ENST00000311922_0	30	125436330	0.5666666666666667
HepG2	ENSG00000173334	ENST00000311922_0	30	125438269	0.3
HepG2	ENSG00000173334	ENST00000311922_0	30	125437070	0.36666666666666664
HepG2	ENSG00000173334	ENST00000311922_0	30	125433444	0.13333333333333333
HepG2	ENSG00000173334	ENST00000311922_0	30	125430867	0.1
HepG2	ENSG00000173334	ENST00000311922_0	30	125437230	0.5333333333333333
HepG2	ENSG00000173334	ENST00000311922_0	30	125436249	0.2
HepG2	ENSG00000173334	ENST00000311922_0	30	125438177	0.26666666666666666
HepG2	ENSG00000173334	ENST00000311922_0	30	125436759	0.03333333333333333
HepG2	ENSG00000173334	ENST00000311922_0	30	125436533	0.1
HepG2	ENSG00000173334	ENST00000311922_0	30	125436127	0.1
HepG2	ENSG00000173334	ENST00000311922_0	30	125437461	0.06666666666666667
HepG2	ENSG00000100991	ENST00000252015_0	52	35003162	0.15384615384615385
HepG2	ENSG00000100991	ENST00000252015_0	52	35003174	0.038461538461538464
HepG2	ENSG00000100991	ENST00000252015_0	52	35002869	0.019230769230769232
HepG2	ENSG00000100991	ENST00000451813_0	22	35003162	0.045454545454545456
HepG2	ENSG00000100991	ENST00000451813_0	22	35002869	0.045454545454545456
HepG2	ENSG00000100991	ENST00000451813_0	22	35003174	0.0
HepG2	ENSG00000167770	ENST00000538426_0	59	63997522	0.1694915254237288
HepG2	ENSG00000100811	ENST00000262238_0	7	100277922	0.42857142857142855
HepG2	ENSG00000100811	ENST00000262238_0	7	100277864	0.14285714285714285
HepG2	ENSG00000100811	ENST00000262238_0	7	100277455	0.14285714285714285
HepG2	ENSG00000100811	ENST00000262238_0	7	100277730	0.14285714285714285
HepG2	ENSG00000156639	ENST00000287218_0	22	38152490	0.22727272727272727
HepG2	ENSG00000156639	ENST00000287218_0	22	38152730	0.09090909090909091
HepG2	ENSG00000112473	ENST00000374677_0	28	33201287	0.25
HepG2	ENSG00000112473	ENST00000374677_0	28	33201491	0.14285714285714285
HepG2	ENSG00000112473	ENST00000374675_0	48	33201491	0.08333333333333333
HepG2	ENSG00000112473	ENST00000374675_0	48	33201287	0.0625
HepG2	ENSG00000116771	ENST00000375826_0	20	15578935	0.05
HepG2	ENSG00000123091	ENST00000242719_0	17	51271228	0.5294117647058824
HepG2	ENSG00000123091	ENST00000242719_0	17	51271171	0.4117647058823529
HepG2	ENSG00000123091	ENST00000242719_0	17	51271314	0.29411764705882354
HepG2	ENSG00000130741	ENST00000253039_0	21	24076966	0.23809523809523808
HepG2	ENSG00000130741	ENST00000253039_1	20	24076966	0.3
HepG2	ENSG00000130741	ENST00000253039_1	20	24077501	0.35
HepG2	ENSG00000130741	ENST00000253039_1	20	24077668	0.1
HepG2	ENSG00000115946	ENST00000263657_0	13	68174816	0.46153846153846156
HepG2	ENSG00000115946	ENST00000263657_0	13	68174836	0.5384615384615384
HepG2	ENSG00000172336	ENST00000303151_0	61	100707316	0.2786885245901639
HepG2	ENSG00000172336	ENST00000303151_0	61	100707368	0.39344262295081966
HepG2	ENSG00000172336	ENST00000303151_0	61	100706961	0.22950819672131148
HepG2	ENSG00000133983	ENST00000389912_0	41	70326276	0.43902439024390244
HepG2	ENSG00000133983	ENST00000557612_0	4	70326276	0.0
HepG2	ENSG00000136933	ENST00000373538_0	63	125233894	0.1111111111111111
HepG2	ENSG00000168522	ENST00000302279_0	49	43085330	0.08163265306122448
HepG2	ENSG00000072110	ENST00000193403_0	24	68874905	0.08333333333333333
HepG2	ENSG00000160972	ENST00000528430_0	44	144502075	0.3181818181818182
HepG2	ENSG00000160972	ENST00000528430_0	44	144502020	0.2727272727272727
HepG2	ENSG00000129474	ENST00000262713_0	8	22973179	0.25
HepG2	ENSG00000129474	ENST00000262713_0	8	22981461	0.125
HepG2	ENSG00000129474	ENST00000397388_0	14	22973179	0.35714285714285715
HepG2	ENSG00000144746	ENST00000273258_0	13	69104603	0.3076923076923077
HepG2	ENSG00000144746	ENST00000273258_0	13	69105351	0.15384615384615385
HepG2	ENSG00000144746	ENST00000273258_0	13	69085130	0.0
HepG2	ENSG00000144746	ENST00000273258_1	19	69085130	0.15789473684210525
HepG2	ENSG00000144746	ENST00000273258_1	19	69104603	0.15789473684210525
HepG2	ENSG00000144746	ENST00000273258_1	19	69105351	0.15789473684210525
HepG2	ENSG00000144746	ENST00000273258_1	19	69105605	0.05263157894736842
HepG2	ENSG00000113719	ENST00000393784_0	38	172951876	0.15789473684210525
HepG2	ENSG00000113719	ENST00000393784_0	38	172950755	0.07894736842105263
HepG2	ENSG00000154473	ENST00000368858_0	50	123162722	0.1
HepG2	ENSG00000154473	ENST00000368865_0	12	123162722	0.08333333333333333
HepG2	ENSG00000171227	ENST00000306406_0	22	119437469	0.13636363636363635
HepG2	ENSG00000171227	ENST00000306406_0	22	119438348	0.09090909090909091
HepG2	ENSG00000171227	ENST00000306406_0	22	119437505	0.22727272727272727
HepG2	ENSG00000171227	ENST00000306406_0	22	119437746	0.22727272727272727
HepG2	ENSG00000124155	ENST00000279036_0	68	45425651	0.08823529411764706
HepG2	ENSG00000120942	ENST00000376810_0	7	11273583	0.42857142857142855
HepG2	ENSG00000120942	ENST00000376810_0	7	11286048	0.42857142857142855
HepG2	ENSG00000120942	ENST00000376810_0	7	11286074	0.42857142857142855
HepG2	ENSG00000120942	ENST00000376810_0	7	11285821	0.0
HepG2	ENSG00000120942	ENST00000376810_1	5	11286048	0.4
HepG2	ENSG00000120942	ENST00000376810_1	5	11273583	0.4
HepG2	ENSG00000120942	ENST00000376810_1	5	11285821	0.2
HepG2	ENSG00000120942	ENST00000376810_1	5	11286074	0.4
HepG2	ENSG00000170584	ENST00000302764_0	43	163453754	0.11627906976744186
HepG2	ENSG00000170584	ENST00000302764_0	43	163457568	0.09302325581395349
HepG2	ENSG00000170584	ENST00000302764_0	43	163457018	0.023255813953488372
HepG2	ENSG00000078902	ENST00000317204_0	38	1276918	0.21052631578947367
HepG2	ENSG00000240849	ENST00000371652_0	33	50128055	0.09090909090909091
HepG2	ENSG00000240849	ENST00000371652_0	33	50124586	0.12121212121212122
HepG2	ENSG00000141698	ENST00000523903_0	34	41825304	0.08823529411764706
HepG2	ENSG00000141698	ENST00000523903_0	34	41825597	0.14705882352941177
HepG2	ENSG00000159596	ENST00000372025_0	58	45693881	0.1206896551724138
HepG2	ENSG00000159596	ENST00000372025_0	58	45693473	0.10344827586206896
HepG2	ENSG00000176022	ENST00000379198_0	16	1233472	0.1875
HepG2	ENSG00000176022	ENST00000379198_0	16	1233293	0.0625
HepG2	ENSG00000176022	ENST00000379198_1	9	1233972	0.2222222222222222
HepG2	ENSG00000176022	ENST00000379198_1	9	1234597	0.1111111111111111
HepG2	ENSG00000176022	ENST00000379198_1	9	1234669	0.5555555555555556
HepG2	ENSG00000176022	ENST00000379198_1	9	1234849	0.6666666666666666
HepG2	ENSG00000176022	ENST00000379198_1	9	1233910	0.2222222222222222
HepG2	ENSG00000176022	ENST00000379198_1	9	1234557	0.4444444444444444
HepG2	ENSG00000176022	ENST00000379198_1	9	1233472	0.3333333333333333
HepG2	ENSG00000176022	ENST00000379198_1	9	1233293	0.1111111111111111
HepG2	ENSG00000182149	ENST00000378799_0	73	71927854	0.5068493150684932
HepG2	ENSG00000182149	ENST00000378799_0	73	71928010	0.3287671232876712
HepG2	ENSG00000182149	ENST00000378799_0	73	71927996	0.5205479452054794
HepG2	ENSG00000182149	ENST00000378799_0	73	71928162	0.3835616438356164
HepG2	ENSG00000182149	ENST00000378799_0	73	71928800	0.273972602739726
HepG2	ENSG00000155366	ENST00000369642_0	51	112701414	0.19607843137254902
HepG2	ENSG00000155366	ENST00000339083_0	16	112701414	0.1875
HepG2	ENSG00000137106	ENST00000318158_0	51	37428529	0.09803921568627451
HepG2	ENSG00000266412	ENST00000581486_0	44	46010734	0.18181818181818182
HepG2	ENSG00000266412	ENST00000581486_0	44	46011022	0.3181818181818182
HepG2	ENSG00000266412	ENST00000581486_0	44	46010891	0.022727272727272728
HepG2	ENSG00000266412	ENST00000585132_0	29	46011022	0.2413793103448276
HepG2	ENSG00000266412	ENST00000585132_0	29	46010734	0.13793103448275862
HepG2	ENSG00000266412	ENST00000585132_0	29	46010891	0.06896551724137931
HepG2	ENSG00000162496	ENST00000616661_0	14	12568169	0.5714285714285714
HepG2	ENSG00000178585	ENST00000400904_0	26	9850507	0.3076923076923077
HepG2	ENSG00000178585	ENST00000400904_0	26	9850195	0.15384615384615385
HepG2	ENSG00000100417	ENST00000216259_0	65	41577170	0.046153846153846156
HepG2	ENSG00000104131	ENST00000261868_0	14	44561795	0.07142857142857142
HepG2	ENSG00000096080	ENST00000372133_0	32	43671615	0.1875
HepG2	ENSG00000096080	ENST00000372133_0	32	43671630	0.0625
HepG2	ENSG00000096080	ENST00000372133_0	32	43671805	0.09375
HepG2	ENSG00000096080	ENST00000372133_1	31	43671630	0.12903225806451613
HepG2	ENSG00000096080	ENST00000372133_1	31	43671615	0.25806451612903225
HepG2	ENSG00000096080	ENST00000372133_1	31	43671805	0.0967741935483871
HepG2	ENSG00000049656	ENST00000320895_0	9	1317966	0.3333333333333333
HepG2	ENSG00000049656	ENST00000320895_0	9	1318253	0.1111111111111111
HepG2	ENSG00000049656	ENST00000320895_0	9	1318373	0.3333333333333333
HepG2	ENSG00000049656	ENST00000320895_1	36	1318253	0.05555555555555555
HepG2	ENSG00000049656	ENST00000320895_1	36	1317966	0.3055555555555556
HepG2	ENSG00000049656	ENST00000320895_1	36	1318373	0.2777777777777778
HepG2	ENSG00000133818	ENST00000256196_0	14	14278690	0.07142857142857142
HepG2	ENSG00000104763	ENST00000637790_0	92	18057443	0.09782608695652174
HepG2	ENSG00000104763	ENST00000637790_0	92	18057562	0.13043478260869565
HepG2	ENSG00000104763	ENST00000637790_0	92	18057437	0.20652173913043478
HepG2	ENSG00000185164	ENST00000622306_0	42	18500229	0.35714285714285715
HepG2	ENSG00000185164	ENST00000622306_0	42	18506973	0.023809523809523808
HepG2	ENSG00000095932	ENST00000215531_0	35	3474771	0.2857142857142857
HepG2	ENSG00000095932	ENST00000215531_0	35	3474903	0.17142857142857143
HepG2	ENSG00000102804	ENST00000261489_0	34	44434167	0.4117647058823529
HepG2	ENSG00000102804	ENST00000261489_0	34	44434221	0.23529411764705882
HepG2	ENSG00000102804	ENST00000261489_0	34	44434505	0.5588235294117647
HepG2	ENSG00000102804	ENST00000261489_0	34	44434387	0.14705882352941177
HepG2	ENSG00000102804	ENST00000261489_0	34	44433940	0.058823529411764705
HepG2	ENSG00000102804	ENST00000261489_0	34	44434638	0.058823529411764705
HepG2	ENSG00000187118	ENST00000466830_0	40	28319699	0.325
HepG2	ENSG00000187118	ENST00000423894_0	13	28319699	0.38461538461538464
HepG2	ENSG00000198791	ENST00000361272_0	31	17229450	0.06451612903225806
HepG2	ENSG00000198791	ENST00000361272_0	31	17243069	0.06451612903225806
HepG2	ENSG00000198791	ENST00000361272_0	31	17229545	0.06451612903225806
HepG2	ENSG00000132603	ENST00000254940_0	14	69341767	0.42857142857142855
HepG2	ENSG00000132603	ENST00000254940_0	14	69341720	0.21428571428571427
HepG2	ENSG00000139921	ENST00000457354_0	42	51254455	0.2619047619047619
HepG2	ENSG00000171223	ENST00000302754_0	19	12792941	0.5263157894736842
HepG2	ENSG00000171223	ENST00000302754_0	19	12792914	0.2631578947368421
HepG2	ENSG00000171223	ENST00000302754_0	19	12793039	0.21052631578947367
HepG2	ENSG00000171223	ENST00000302754_0	19	12793145	0.05263157894736842
HepG2	ENSG00000167986	ENST00000301764_0	50	61299971	0.12
HepG2	ENSG00000174917	ENST00000309324_0	52	5678433	0.4423076923076923
HepG2	ENSG00000158109	ENST00000378344_0	34	3628845	0.11764705882352941
HepG2	ENSG00000158109	ENST00000378344_0	34	3630038	0.058823529411764705
HepG2	ENSG00000158109	ENST00000378344_0	34	3628809	0.47058823529411764
HepG2	ENSG00000158109	ENST00000378344_0	34	3629789	0.35294117647058826
HepG2	ENSG00000158109	ENST00000378344_0	34	3629952	0.3235294117647059
HepG2	ENSG00000108468	ENST00000225603_0	23	48070817	0.08695652173913043
HepG2	ENSG00000108468	ENST00000225603_0	23	48070827	0.2608695652173913
HepG2	ENSG00000179115	ENST00000314606_0	36	12922589	0.1111111111111111
HepG2	ENSG00000167699	ENST00000301329_0	33	759941	0.24242424242424243
HepG2	ENSG00000167699	ENST00000301329_1	24	759941	0.16666666666666666
HepG2	ENSG00000127774	ENST00000248378_0	48	3669496	0.2916666666666667
HepG2	ENSG00000127774	ENST00000248378_0	48	3669523	0.375
HepG2	ENSG00000127774	ENST00000248378_0	48	3669551	0.08333333333333333
HepG2	ENSG00000127774	ENST00000397133_0	18	3669523	0.4444444444444444
HepG2	ENSG00000127774	ENST00000397133_0	18	3669496	0.2222222222222222
HepG2	ENSG00000127774	ENST00000397133_0	18	3669551	0.1111111111111111
HepG2	ENSG00000228300	ENST00000409293_0	39	1279123	0.07692307692307693
HepG2	ENSG00000021355	ENST00000380739_0	27	2833598	0.4074074074074074
HepG2	ENSG00000021355	ENST00000380739_0	27	2833973	0.07407407407407407
HepG2	ENSG00000021355	ENST00000380739_1	44	2833598	0.5
HepG2	ENSG00000021355	ENST00000380739_1	44	2833973	0.06818181818181818
HepG2	ENSG00000184207	ENST00000333503_0	42	2213906	0.047619047619047616
HepG2	ENSG00000083444	ENST00000196061_0	43	11974832	0.4186046511627907
HepG2	ENSG00000083444	ENST00000196061_0	43	11975235	0.5348837209302325
HepG2	ENSG00000083444	ENST00000196061_0	43	11975176	0.2558139534883721
HepG2	ENSG00000083444	ENST00000196061_0	43	11975136	0.18604651162790697
HepG2	ENSG00000083444	ENST00000196061_0	43	11975023	0.16279069767441862
HepG2	ENSG00000083444	ENST00000196061_0	43	11975301	0.3023255813953488
HepG2	ENSG00000103512	ENST00000287667_0	40	14895852	0.15
HepG2	ENSG00000103512	ENST00000566823_0	5	14895852	0.2
HepG2	ENSG00000152518	ENST00000282388_0	55	43223956	0.4909090909090909
HepG2	ENSG00000152518	ENST00000282388_0	55	43223973	0.2545454545454545
HepG2	ENSG00000152518	ENST00000282388_0	55	43224173	0.4
HepG2	ENSG00000152518	ENST00000282388_0	55	43224198	0.2909090909090909
HepG2	ENSG00000152518	ENST00000282388_0	55	43224452	0.12727272727272726
HepG2	ENSG00000152518	ENST00000282388_0	55	43222561	0.10909090909090909
HepG2	ENSG00000172062	ENST00000380707_0	65	70952641	0.27692307692307694
HepG2	ENSG00000074696	ENST00000261875_0	32	65576887	0.0625
HepG2	ENSG00000188725	ENST00000339020_0	16	61160183	0.375
HepG2	ENSG00000188725	ENST00000339020_0	16	61159943	0.1875
HepG2	ENSG00000188725	ENST00000339020_0	16	61160119	0.0625
HepG2	ENSG00000101189	ENST00000370487_0	35	62799848	0.2
HepG2	ENSG00000101189	ENST00000370487_0	35	62799828	0.14285714285714285
HepG2	ENSG00000102931	ENST00000219204_0	21	57252431	0.2857142857142857
HepG2	ENSG00000102931	ENST00000219204_0	21	57252356	0.19047619047619047
HepG2	ENSG00000102931	ENST00000219204_0	21	57252604	0.09523809523809523
HepG2	ENSG00000113068	ENST00000261813_0	64	140245094	0.109375
HepG2	ENSG00000113068	ENST00000261813_0	64	140245297	0.15625
HepG2	ENSG00000206053	ENST00000248098_0	28	1700906	0.14285714285714285
HepG2	ENSG00000206053	ENST00000248098_0	28	1701166	0.10714285714285714
HepG2	ENSG00000138030	ENST00000260599_0	16	27099874	0.0625
HepG2	ENSG00000138030	ENST00000260599_0	16	27087339	0.0625
HepG2	ENSG00000099203	ENST00000214869_0	40	10832935	0.1
HepG2	ENSG00000185115	ENST00000332303_0	14	29269029	0.35714285714285715
HepG2	ENSG00000185115	ENST00000332303_0	14	29268876	0.5
HepG2	ENSG00000185115	ENST00000332303_0	14	29269107	0.42857142857142855
HepG2	ENSG00000185115	ENST00000332303_0	14	29268773	0.07142857142857142
HepG2	ENSG00000185115	ENST00000332303_0	14	29269647	0.07142857142857142
HepG2	ENSG00000185115	ENST00000332303_0	14	29269721	0.07142857142857142
HepG2	ENSG00000149792	ENST00000279242_0	53	65125993	0.16981132075471697
HepG2	ENSG00000095906	ENST00000262302_0	37	1789025	0.2972972972972973
