Sample	GeneID	Coverage	m6A_Site	ModFreq
HepG2	ENSG00000126062	41	50354902	0.43902439024390244
HepG2	ENSG00000126062	41	50358600	0.21951219512195122
HepG2	ENSG00000126062	41	50355189	0.24390243902439024
HepG2	ENSG00000126062	41	50355055	0.12195121951219512
HepG2	ENSG00000126062	41	50355443	0.07317073170731707
HepG2	ENSG00000176058	36	137191643	0.2222222222222222
HepG2	ENSG00000176058	36	137192043	0.1388888888888889
HepG2	ENSG00000176058	36	137199181	0.3055555555555556
HepG2	ENSG00000103260	30	717453	0.1
HepG2	ENSG00000183431	37	37958195	0.13513513513513514
HepG2	ENSG00000198546	41	133313063	0.14634146341463414
HepG2	ENSG00000205138	37	35995726	0.3783783783783784
HepG2	ENSG00000205138	37	35995755	0.4864864864864865
HepG2	ENSG00000205138	37	35996283	0.13513513513513514
HepG2	ENSG00000205138	37	35996059	0.1891891891891892
HepG2	ENSG00000205138	37	35995690	0.08108108108108109
HepG2	ENSG00000198171	55	3190632	0.14545454545454545
HepG2	ENSG00000183726	36	25361436	0.2222222222222222
HepG2	ENSG00000183726	36	25361811	0.2222222222222222
HepG2	ENSG00000183726	36	25362130	0.6111111111111112
HepG2	ENSG00000183726	36	25338455	0.08333333333333333
HepG2	ENSG00000183726	36	25361463	0.08333333333333333
HepG2	ENSG00000182220	56	40606452	0.10714285714285714
HepG2	ENSG00000148334	46	128120755	0.043478260869565216
HepG2	ENSG00000198355	54	49963295	0.3888888888888889
HepG2	ENSG00000244731	130	32002416	0.13846153846153847
HepG2	ENSG00000244731	130	32002635	0.12307692307692308
HepG2	ENSG00000065135	40	109593435	0.1
HepG2	ENSG00000120948	53	11023842	0.11320754716981132
HepG2	ENSG00000120948	53	11023512	0.39622641509433965
HepG2	ENSG00000120948	53	11023871	0.1509433962264151
HepG2	ENSG00000120948	53	11022964	0.37735849056603776
HepG2	ENSG00000120948	53	11023640	0.2641509433962264
HepG2	ENSG00000204070	33	45367900	0.42424242424242425
HepG2	ENSG00000204070	33	45367351	0.21212121212121213
HepG2	ENSG00000204070	33	45367807	0.06060606060606061
HepG2	ENSG00000204070	33	45367131	0.21212121212121213
HepG2	ENSG00000176907	30	40153999	0.3333333333333333
HepG2	ENSG00000176907	30	40154016	0.3
HepG2	ENSG00000176907	30	40154230	0.6333333333333333
HepG2	ENSG00000176907	30	40153891	0.3
HepG2	ENSG00000176907	30	40154038	0.43333333333333335
HepG2	ENSG00000176907	30	40153973	0.16666666666666666
HepG2	ENSG00000176907	30	40154025	0.3
HepG2	ENSG00000128228	41	21644242	0.17073170731707318
HepG2	ENSG00000110536	81	47571606	0.5925925925925926
HepG2	ENSG00000124164	57	58444739	0.08771929824561403
HepG2	ENSG00000170606	63	133104426	0.36507936507936506
HepG2	ENSG00000028528	79	64137720	0.13924050632911392
HepG2	ENSG00000154813	49	16260080	0.10204081632653061
HepG2	ENSG00000154813	49	16258472	0.04081632653061224
HepG2	ENSG00000154813	49	16260234	0.04081632653061224
HepG2	ENSG00000184432	59	139357780	0.3559322033898305
HepG2	ENSG00000066583	47	129113055	0.574468085106383
HepG2	ENSG00000066583	47	129113003	0.10638297872340426
HepG2	ENSG00000066583	47	129113480	0.14893617021276595
HepG2	ENSG00000033011	38	5084874	0.10526315789473684
HepG2	ENSG00000173418	84	20033232	0.10714285714285714
HepG2	ENSG00000114378	89	50300126	0.20224719101123595
HepG2	ENSG00000114378	89	50302523	0.39325842696629215
HepG2	ENSG00000114378	89	50302622	0.10112359550561797
HepG2	ENSG00000114378	89	50302532	0.06741573033707865
HepG2	ENSG00000114378	89	50300221	0.06741573033707865
HepG2	ENSG00000114378	89	50303019	0.0449438202247191
HepG2	ENSG00000111802	45	24650849	0.24444444444444444
HepG2	ENSG00000111802	45	24650896	0.044444444444444446
HepG2	ENSG00000111802	45	24650396	0.044444444444444446
HepG2	ENSG00000111802	45	24650144	0.022222222222222223
HepG2	ENSG00000139131	31	32747264	0.5806451612903226
HepG2	ENSG00000139131	31	32747082	0.12903225806451613
HepG2	ENSG00000139131	31	32747088	0.0967741935483871
HepG2	ENSG00000139131	31	32755324	0.22580645161290322
HepG2	ENSG00000139131	31	32755726	0.12903225806451613
HepG2	ENSG00000168140	77	4381194	0.09090909090909091
HepG2	ENSG00000168140	77	4381401	0.33766233766233766
HepG2	ENSG00000168140	77	4383457	0.42857142857142855
HepG2	ENSG00000168140	77	4381446	0.16883116883116883
HepG2	ENSG00000168140	77	4382100	0.4155844155844156
HepG2	ENSG00000168140	77	4383052	0.23376623376623376
HepG2	ENSG00000168140	77	4381122	0.18181818181818182
HepG2	ENSG00000166278	87	31945539	0.28735632183908044
HepG2	ENSG00000166278	87	31934229	0.16091954022988506
HepG2	ENSG00000173141	65	21177327	0.15384615384615385
HepG2	ENSG00000100348	57	36467648	0.05263157894736842
HepG2	ENSG00000100564	51	67589370	0.0392156862745098
HepG2	ENSG00000100564	51	67589987	0.058823529411764705
HepG2	ENSG00000100564	51	67590153	0.0392156862745098
HepG2	ENSG00000284976	19	137218566	0.42105263157894735
HepG2	ENSG00000284976	19	137219047	0.2631578947368421
HepG2	ENSG00000284976	19	137219314	0.15789473684210525
HepG2	ENSG00000284976	19	137217551	0.10526315789473684
HepG2	ENSG00000183513	26	98600150	0.038461538461538464
HepG2	ENSG00000183513	26	98600465	0.07692307692307693
HepG2	ENSG00000183513	26	98599999	0.07692307692307693
HepG2	ENSG00000183513	26	98608320	0.038461538461538464
HepG2	ENSG00000132823	45	44196780	0.1111111111111111
HepG2	ENSG00000132823	45	44197224	0.24444444444444444
HepG2	ENSG00000132823	45	44197128	0.06666666666666667
HepG2	ENSG00000171421	88	1798703	0.48863636363636365
HepG2	ENSG00000171421	88	1798728	0.5
HepG2	ENSG00000099194	34	100363424	0.08823529411764706
HepG2	ENSG00000114988	59	96707142	0.4067796610169492
HepG2	ENSG00000114988	59	96706213	0.2033898305084746
HepG2	ENSG00000114988	59	96706361	0.6440677966101694
HepG2	ENSG00000114988	59	96707108	0.05084745762711865
HepG2	ENSG00000156587	38	57552297	0.34210526315789475
HepG2	ENSG00000156587	38	57552310	0.02631578947368421
HepG2	ENSG00000141873	58	2733071	0.1206896551724138
HepG2	ENSG00000141873	58	2737372	0.06896551724137931
HepG2	ENSG00000141873	58	2732611	0.1206896551724138
HepG2	ENSG00000169504	26	24840925	0.34615384615384615
HepG2	ENSG00000151465	92	12250500	0.06521739130434782
HepG2	ENSG00000177868	36	42807217	0.1111111111111111
HepG2	ENSG00000010244	96	32369898	0.4166666666666667
HepG2	ENSG00000010244	96	32370149	0.0625
HepG2	ENSG00000158604	29	44579556	0.06896551724137931
HepG2	ENSG00000158604	29	44579309	0.06896551724137931
HepG2	ENSG00000132463	15	70820726	0.7333333333333333
HepG2	ENSG00000132463	15	70820822	0.2
HepG2	ENSG00000169105	21	40472375	0.2857142857142857
HepG2	ENSG00000169105	21	40472617	0.09523809523809523
HepG2	ENSG00000169105	21	40472286	0.6190476190476191
HepG2	ENSG00000169105	21	40472470	0.23809523809523808
HepG2	ENSG00000169105	21	40472780	0.14285714285714285
HepG2	ENSG00000169105	21	40471596	0.047619047619047616
HepG2	ENSG00000168569	58	62790690	0.1896551724137931
HepG2	ENSG00000168569	58	62790680	0.3793103448275862
HepG2	ENSG00000116752	60	114568216	0.13333333333333333
HepG2	ENSG00000175348	47	8947542	0.1702127659574468
HepG2	ENSG00000175348	47	8947536	0.0851063829787234
HepG2	ENSG00000197448	41	143268919	0.3170731707317073
HepG2	ENSG00000197448	41	143264582	0.0975609756097561
HepG2	ENSG00000101161	47	64029495	0.02127659574468085
HepG2	ENSG00000182952	36	26545173	0.2222222222222222
HepG2	ENSG00000182952	36	26545604	0.16666666666666666
HepG2	ENSG00000079332	43	70152436	0.2558139534883721
HepG2	ENSG00000079332	43	70152248	0.13953488372093023
HepG2	ENSG00000169813	99	43387448	0.08080808080808081
HepG2	ENSG00000169813	99	43387534	0.3838383838383838
HepG2	ENSG00000169813	99	43387242	0.46464646464646464
HepG2	ENSG00000169813	99	43387648	0.06060606060606061
HepG2	ENSG00000012171	92	50276369	0.2391304347826087
HepG2	ENSG00000012171	92	50276528	0.391304347826087
HepG2	ENSG00000175324	70	38163457	0.21428571428571427
HepG2	ENSG00000175324	70	38163579	0.17142857142857143
HepG2	ENSG00000100347	30	43996412	0.16666666666666666
HepG2	ENSG00000117505	8	93346718	0.375
HepG2	ENSG00000117505	8	93360742	0.5
HepG2	ENSG00000117505	8	93346594	0.125
HepG2	ENSG00000198890	12	107057839	0.5
HepG2	ENSG00000198890	12	107058511	0.25
HepG2	ENSG00000198890	12	107057139	0.16666666666666666
HepG2	ENSG00000198890	12	107057195	0.08333333333333333
HepG2	ENSG00000105364	61	10259707	0.22950819672131148
HepG2	ENSG00000105364	61	10258519	0.01639344262295082
HepG2	ENSG00000177105	62	3827786	0.11290322580645161
HepG2	ENSG00000177105	62	3827969	0.16129032258064516
HepG2	ENSG00000177105	62	3827476	0.20967741935483872
HepG2	ENSG00000165688	64	136423653	0.375
HepG2	ENSG00000165688	64	136423333	0.15625
HepG2	ENSG00000165655	25	75398899	0.52
HepG2	ENSG00000165655	25	75399069	0.08
HepG2	ENSG00000165655	25	75399761	0.16
HepG2	ENSG00000165655	25	75398450	0.36
HepG2	ENSG00000165655	25	75398570	0.08
HepG2	ENSG00000165655	25	75398642	0.08
HepG2	ENSG00000165655	25	75398782	0.28
HepG2	ENSG00000165655	25	75399404	0.08
HepG2	ENSG00000165655	25	75399865	0.08
HepG2	ENSG00000072042	22	67677424	0.22727272727272727
HepG2	ENSG00000072042	22	67677882	0.18181818181818182
HepG2	ENSG00000072042	22	67678325	0.22727272727272727
HepG2	ENSG00000168884	38	2742251	0.15789473684210525
HepG2	ENSG00000068912	34	53817948	0.08823529411764706
HepG2	ENSG00000167136	33	128822628	0.42424242424242425
HepG2	ENSG00000167136	33	128818789	0.06060606060606061
HepG2	ENSG00000101150	62	63890602	0.3225806451612903
HepG2	ENSG00000101150	62	63890540	0.4032258064516129
HepG2	ENSG00000161921	35	4734340	0.08571428571428572
HepG2	ENSG00000099622	70	1272844	0.15714285714285714
HepG2	ENSG00000108861	35	43768386	0.34285714285714286
HepG2	ENSG00000108861	35	43769211	0.14285714285714285
HepG2	ENSG00000108861	35	43769639	0.2
HepG2	ENSG00000108861	35	43766725	0.05714285714285714
HepG2	ENSG00000108861	35	43768483	0.02857142857142857
HepG2	ENSG00000101464	71	34560720	0.28169014084507044
HepG2	ENSG00000101464	71	34560840	0.38028169014084506
HepG2	ENSG00000101464	71	34560662	0.11267605633802817
HepG2	ENSG00000250317	38	25929337	0.34210526315789475
HepG2	ENSG00000099246	17	27537952	0.11764705882352941
HepG2	ENSG00000169764	74	63891245	0.0945945945945946
HepG2	ENSG00000136950	36	124876932	0.2777777777777778
HepG2	ENSG00000136950	36	124877016	0.08333333333333333
HepG2	ENSG00000136950	36	124876954	0.2777777777777778
HepG2	ENSG00000276023	77	37512533	0.4155844155844156
HepG2	ENSG00000276023	77	37512751	0.19480519480519481
HepG2	ENSG00000276023	77	37512306	0.19480519480519481
HepG2	ENSG00000070010	59	19450663	0.06779661016949153
HepG2	ENSG00000149541	58	62615439	0.2413793103448276
HepG2	ENSG00000149541	58	62615650	0.1896551724137931
HepG2	ENSG00000149541	58	62617108	0.06896551724137931
HepG2	ENSG00000104388	17	60621659	0.17647058823529413
HepG2	ENSG00000104388	17	60621197	0.058823529411764705
HepG2	ENSG00000104388	17	60621354	0.11764705882352941
HepG2	ENSG00000170275	45	33142467	0.1111111111111111
HepG2	ENSG00000097033	12	86743244	0.16666666666666666
HepG2	ENSG00000097033	12	86743338	0.08333333333333333
HepG2	ENSG00000180822	20	3259126	0.2
HepG2	ENSG00000149932	36	29968078	0.05555555555555555
HepG2	ENSG00000170270	34	93203631	0.4117647058823529
HepG2	ENSG00000170270	34	93203573	0.11764705882352941
HepG2	ENSG00000164754	45	116846890	0.06666666666666667
HepG2	ENSG00000164754	45	116847268	0.2222222222222222
HepG2	ENSG00000143013	34	87344992	0.17647058823529413
HepG2	ENSG00000012660	65	53268904	0.06153846153846154
HepG2	ENSG00000012660	65	53269003	0.23076923076923078
HepG2	ENSG00000012660	65	53269190	0.16923076923076924
HepG2	ENSG00000151353	49	675618	0.04081632653061224
HepG2	ENSG00000134108	23	5122494	0.13043478260869565
HepG2	ENSG00000101193	31	62945308	0.06451612903225806
HepG2	ENSG00000101193	31	62944959	0.03225806451612903
HepG2	ENSG00000101193	31	62944845	0.16129032258064516
HepG2	ENSG00000101193	31	62945557	0.06451612903225806
HepG2	ENSG00000005194	51	57428692	0.0784313725490196
HepG2	ENSG00000285410	20	50353998	0.55
HepG2	ENSG00000285410	20	50353900	0.3
HepG2	ENSG00000285410	20	50354276	0.3
HepG2	ENSG00000285410	20	50354261	0.3
HepG2	ENSG00000171222	53	35953702	0.16981132075471697
HepG2	ENSG00000055070	38	16395428	0.07894736842105263
HepG2	ENSG00000055070	38	16395229	0.5
HepG2	ENSG00000115902	27	65021636	0.4074074074074074
HepG2	ENSG00000115902	27	65021337	0.07407407407407407
HepG2	ENSG00000115902	27	65021446	0.8148148148148148
HepG2	ENSG00000115902	27	65022106	0.07407407407407407
HepG2	ENSG00000115902	27	64990149	0.37037037037037035
HepG2	ENSG00000115902	27	65022639	0.2962962962962963
HepG2	ENSG00000115902	27	65021216	0.14814814814814814
HepG2	ENSG00000115902	27	65021343	0.07407407407407407
HepG2	ENSG00000124688	41	43640127	0.2682926829268293
HepG2	ENSG00000124688	41	43636492	0.14634146341463414
HepG2	ENSG00000124688	41	43640141	0.0975609756097561
HepG2	ENSG00000124214	67	49114468	0.26865671641791045
HepG2	ENSG00000124214	67	49114479	0.19402985074626866
HepG2	ENSG00000124214	67	49114698	0.6417910447761194
HepG2	ENSG00000124214	67	49114006	0.14925373134328357
HepG2	ENSG00000124214	67	49114051	0.19402985074626866
HepG2	ENSG00000124214	67	49114189	0.1044776119402985
HepG2	ENSG00000124214	67	49113853	0.07462686567164178
HepG2	ENSG00000124214	67	49113927	0.014925373134328358
HepG2	ENSG00000127399	38	150336987	0.3684210526315789
HepG2	ENSG00000127399	38	150337037	0.5789473684210527
HepG2	ENSG00000127399	38	150336900	0.15789473684210525
HepG2	ENSG00000127399	38	150337400	0.07894736842105263
HepG2	ENSG00000127399	38	150336866	0.23684210526315788
HepG2	ENSG00000127399	38	150338038	0.02631578947368421
HepG2	ENSG00000127399	38	150337823	0.05263157894736842
HepG2	ENSG00000090054	59	92032325	0.2711864406779661
HepG2	ENSG00000090054	59	92032417	0.0847457627118644
HepG2	ENSG00000163950	29	1693616	0.1724137931034483
HepG2	ENSG00000163950	29	1693252	0.10344827586206896
HepG2	ENSG00000105993	85	157385804	0.2
HepG2	ENSG00000105993	85	157385966	0.011764705882352941
HepG2	ENSG00000105993	85	157416196	0.12941176470588237
HepG2	ENSG00000105993	85	157416104	0.03529411764705882
HepG2	ENSG00000132581	55	28648767	0.36363636363636365
HepG2	ENSG00000132581	55	28649208	0.2727272727272727
HepG2	ENSG00000132581	55	28648658	0.18181818181818182
HepG2	ENSG00000140743	34	22347167	0.2647058823529412
HepG2	ENSG00000140743	34	22347500	0.4117647058823529
HepG2	ENSG00000140743	34	22346890	0.11764705882352941
HepG2	ENSG00000140743	34	22347215	0.20588235294117646
HepG2	ENSG00000140743	34	22347281	0.058823529411764705
HepG2	ENSG00000144659	4	39396685	0.75
HepG2	ENSG00000144659	4	39396531	0.5
HepG2	ENSG00000144659	4	39396982	0.25
HepG2	ENSG00000108528	36	4937612	0.3888888888888889
HepG2	ENSG00000108528	36	4937338	0.25
HepG2	ENSG00000181467	4	153163942	0.5
HepG2	ENSG00000130193	22	142727525	0.3181818181818182
HepG2	ENSG00000130193	22	142727519	0.13636363636363635
HepG2	ENSG00000144566	16	19983926	0.25
HepG2	ENSG00000144566	16	19950880	0.6875
HepG2	ENSG00000144566	16	19950897	0.1875
HepG2	ENSG00000144566	16	19984050	0.0625
HepG2	ENSG00000246705	41	14774569	0.0975609756097561
HepG2	ENSG00000128311	57	37011277	0.14035087719298245
HepG2	ENSG00000128311	57	37018669	0.2807017543859649
HepG2	ENSG00000162623	35	74766069	0.02857142857142857
HepG2	ENSG00000157778	19	1567547	0.10526315789473684
HepG2	ENSG00000157778	19	1567634	0.42105263157894735
HepG2	ENSG00000157778	19	1567564	0.3157894736842105
HepG2	ENSG00000243317	18	135674406	0.1111111111111111
HepG2	ENSG00000243317	18	135674131	0.1111111111111111
HepG2	ENSG00000274523	34	75042494	0.029411764705882353
HepG2	ENSG00000165516	59	49782990	0.05084745762711865
HepG2	ENSG00000168899	44	85593218	0.09090909090909091
HepG2	ENSG00000159692	71	1212134	0.4084507042253521
HepG2	ENSG00000159692	71	1211817	0.08450704225352113
HepG2	ENSG00000103274	71	10769253	0.07042253521126761
HepG2	ENSG00000103274	71	10769251	0.04225352112676056
HepG2	ENSG00000123395	34	52077298	0.3235294117647059
HepG2	ENSG00000133243	36	1986237	0.1388888888888889
HepG2	ENSG00000133243	36	1985748	0.027777777777777776
HepG2	ENSG00000131871	48	101272237	0.125
HepG2	ENSG00000167118	37	128390470	0.16216216216216217
HepG2	ENSG00000163605	21	73065483	0.14285714285714285
HepG2	ENSG00000163605	21	73065804	0.23809523809523808
HepG2	ENSG00000163605	21	73066517	0.09523809523809523
HepG2	ENSG00000163605	21	73064954	0.47619047619047616
HepG2	ENSG00000049245	45	7780606	0.044444444444444446
HepG2	ENSG00000090861	34	70252638	0.17647058823529413
HepG2	ENSG00000284194	39	50523756	0.1794871794871795
HepG2	ENSG00000284194	39	50524202	0.41025641025641024
HepG2	ENSG00000284194	39	50523851	0.1282051282051282
HepG2	ENSG00000284194	39	50523864	0.05128205128205128
HepG2	ENSG00000181649	45	2928544	0.13333333333333333
HepG2	ENSG00000174695	61	83057032	0.36065573770491804
HepG2	ENSG00000155090	51	102651312	0.35294117647058826
HepG2	ENSG00000148444	51	22319940	0.058823529411764705
HepG2	ENSG00000099937	73	20779866	0.1917808219178082
HepG2	ENSG00000099937	73	20784104	0.0273972602739726
HepG2	ENSG00000132388	18	4272459	0.05555555555555555
HepG2	ENSG00000273611	59	36495358	0.0847457627118644
HepG2	ENSG00000144136	44	112663062	0.09090909090909091
HepG2	ENSG00000144136	44	112659372	0.20454545454545456
HepG2	ENSG00000144136	44	112659540	0.06818181818181818
HepG2	ENSG00000156110	44	74708407	0.13636363636363635
HepG2	ENSG00000115275	38	74461648	0.3684210526315789
HepG2	ENSG00000115275	38	74461993	0.10526315789473684
HepG2	ENSG00000115275	38	74462982	0.13157894736842105
HepG2	ENSG00000115275	38	74461828	0.02631578947368421
HepG2	ENSG00000145817	41	144160349	0.24390243902439024
HepG2	ENSG00000145817	41	144160377	0.34146341463414637
HepG2	ENSG00000189091	56	70571844	0.5892857142857143
HepG2	ENSG00000189091	56	70571924	0.5357142857142857
HepG2	ENSG00000189091	56	70529029	0.07142857142857142
HepG2	ENSG00000160932	68	143022016	0.07352941176470588
HepG2	ENSG00000102265	48	47585559	0.041666666666666664
HepG2	ENSG00000103415	39	4508086	0.1282051282051282
HepG2	ENSG00000103415	39	4509732	0.1794871794871795
HepG2	ENSG00000103415	39	4508058	0.02564102564102564
HepG2	ENSG00000141858	30	14088173	0.06666666666666667
HepG2	ENSG00000125629	13	118106806	0.15384615384615385
HepG2	ENSG00000125629	13	118108402	0.15384615384615385
HepG2	ENSG00000125629	13	118106796	0.07692307692307693
HepG2	ENSG00000160867	48	177097883	0.20833333333333334
HepG2	ENSG00000078237	41	4352673	0.43902439024390244
HepG2	ENSG00000078237	41	4352845	0.1951219512195122
HepG2	ENSG00000163132	27	4862918	0.4444444444444444
HepG2	ENSG00000163132	27	4863098	0.18518518518518517
HepG2	ENSG00000163132	27	4859952	0.14814814814814814
HepG2	ENSG00000129197	41	5432583	0.024390243902439025
HepG2	ENSG00000130956	26	96490118	0.15384615384615385
HepG2	ENSG00000112578	29	41932864	0.5172413793103449
HepG2	ENSG00000103653	29	74802549	0.13793103448275862
HepG2	ENSG00000103653	29	74802570	0.034482758620689655
HepG2	ENSG00000103653	29	74802677	0.10344827586206896
HepG2	ENSG00000132819	36	57408059	0.5277777777777778
HepG2	ENSG00000132819	36	57408289	0.4166666666666667
HepG2	ENSG00000132819	36	57408237	0.6388888888888888
HepG2	ENSG00000132819	36	57408603	0.25
HepG2	ENSG00000132819	36	57407867	0.6666666666666666
HepG2	ENSG00000176912	32	649842	0.25
HepG2	ENSG00000176912	32	658046	0.09375
HepG2	ENSG00000124541	53	43029375	0.33962264150943394
HepG2	ENSG00000124541	53	43029557	0.18867924528301888
HepG2	ENSG00000114491	59	124738079	0.1864406779661017
HepG2	ENSG00000114491	59	124738101	0.3220338983050847
HepG2	ENSG00000114491	59	124744072	0.1016949152542373
HepG2	ENSG00000176396	9	39538977	0.6666666666666666
HepG2	ENSG00000176396	9	39539069	0.2222222222222222
HepG2	ENSG00000176396	9	39539469	0.3333333333333333
HepG2	ENSG00000124702	64	43020824	0.15625
HepG2	ENSG00000107371	26	37780669	0.38461538461538464
HepG2	ENSG00000107371	26	37780768	0.19230769230769232
HepG2	ENSG00000034152	43	21314641	0.27906976744186046
HepG2	ENSG00000034152	43	21315077	0.23255813953488372
HepG2	ENSG00000088205	31	117830819	0.22580645161290322
HepG2	ENSG00000088205	31	117832054	0.03225806451612903
HepG2	ENSG00000088205	31	117831187	0.03225806451612903
HepG2	ENSG00000146574	33	6799142	0.3939393939393939
HepG2	ENSG00000107372	42	72355033	0.23809523809523808
HepG2	ENSG00000107372	42	72355540	0.6190476190476191
HepG2	ENSG00000107372	42	72355934	0.4523809523809524
HepG2	ENSG00000107372	42	72356067	0.16666666666666666
HepG2	ENSG00000107372	42	72354903	0.11904761904761904
HepG2	ENSG00000107372	42	72354968	0.14285714285714285
HepG2	ENSG00000101473	33	45841735	0.18181818181818182
HepG2	ENSG00000072958	30	16235096	0.06666666666666667
HepG2	ENSG00000175906	32	43399821	0.6875
HepG2	ENSG00000175906	32	43400570	0.40625
HepG2	ENSG00000175906	32	43400390	0.125
HepG2	ENSG00000137414	9	17608583	0.1111111111111111
HepG2	ENSG00000137414	9	17609437	0.1111111111111111
HepG2	ENSG00000197635	71	161992661	0.04225352112676056
HepG2	ENSG00000197635	71	161992947	0.08450704225352113
HepG2	ENSG00000120992	29	54046616	0.13793103448275862
HepG2	ENSG00000120992	29	54046941	0.06896551724137931
HepG2	ENSG00000134287	34	48938981	0.20588235294117646
HepG2	ENSG00000183161	13	22624972	0.23076923076923078
HepG2	ENSG00000183161	13	22625332	0.38461538461538464
HepG2	ENSG00000289100	5	33299853	0.6
HepG2	ENSG00000289100	5	33299897	0.4
HepG2	ENSG00000115756	31	10419867	0.0967741935483871
HepG2	ENSG00000115756	31	10426837	0.03225806451612903
HepG2	ENSG00000198841	18	52033286	0.2222222222222222
HepG2	ENSG00000198841	18	52032875	0.2222222222222222
HepG2	ENSG00000198841	18	52033526	0.2777777777777778
HepG2	ENSG00000198841	18	52032360	0.2222222222222222
HepG2	ENSG00000198841	18	52032512	0.1111111111111111
HepG2	ENSG00000177370	17	1001528	0.23529411764705882
HepG2	ENSG00000177370	17	1001778	0.7058823529411765
HepG2	ENSG00000177370	17	1001939	0.11764705882352941
HepG2	ENSG00000177370	17	1001285	0.5294117647058824
HepG2	ENSG00000140807	31	50634280	0.2903225806451613
HepG2	ENSG00000140807	31	50633980	0.25806451612903225
HepG2	ENSG00000140807	31	50633818	0.03225806451612903
HepG2	ENSG00000140807	31	50634496	0.06451612903225806
HepG2	ENSG00000064995	18	34878526	0.3333333333333333
HepG2	ENSG00000064995	18	34878388	0.1111111111111111
HepG2	ENSG00000198492	47	28743593	0.7446808510638298
HepG2	ENSG00000198492	47	28769032	0.2127659574468085
HepG2	ENSG00000198492	47	28769112	0.2978723404255319
HepG2	ENSG00000198492	47	28743703	0.2765957446808511
HepG2	ENSG00000198492	47	28743853	0.0851063829787234
HepG2	ENSG00000198492	47	28742693	0.02127659574468085
HepG2	ENSG00000198492	47	28743736	0.0851063829787234
HepG2	ENSG00000198492	47	28743665	0.2553191489361702
HepG2	ENSG00000120129	37	172768509	0.4864864864864865
HepG2	ENSG00000120129	37	172769040	0.1891891891891892
HepG2	ENSG00000120129	37	172770870	0.08108108108108109
HepG2	ENSG00000120129	37	172768723	0.16216216216216217
HepG2	ENSG00000168003	55	62888447	0.2545454545454545
HepG2	ENSG00000168003	55	62888710	0.32727272727272727
HepG2	ENSG00000140650	54	8848682	0.48148148148148145
HepG2	ENSG00000140650	54	8847968	0.35185185185185186
HepG2	ENSG00000119396	49	121181095	0.20408163265306123
HepG2	ENSG00000119396	49	121179563	0.12244897959183673
HepG2	ENSG00000119396	49	121179462	0.061224489795918366
HepG2	ENSG00000116670	43	11674736	0.046511627906976744
HepG2	ENSG00000113712	52	149496282	0.3269230769230769
HepG2	ENSG00000113712	52	149496196	0.17307692307692307
HepG2	ENSG00000116761	40	70411512	0.075
HepG2	ENSG00000105887	47	135929914	0.2765957446808511
HepG2	ENSG00000100030	23	21762656	0.08695652173913043
HepG2	ENSG00000100030	23	21769236	0.043478260869565216
HepG2	ENSG00000175643	23	11351226	0.08695652173913043
HepG2	ENSG00000175643	23	11345710	0.17391304347826086
HepG2	ENSG00000155304	37	14372555	0.08108108108108109
HepG2	ENSG00000155304	37	14371877	0.16216216216216217
HepG2	ENSG00000155304	37	14374260	0.2702702702702703
HepG2	ENSG00000155304	37	14373844	0.4594594594594595
HepG2	ENSG00000135211	37	77793818	0.5135135135135135
HepG2	ENSG00000135211	37	77793976	0.5675675675675675
HepG2	ENSG00000088682	47	57460741	0.6382978723404256
HepG2	ENSG00000100650	71	69771857	0.028169014084507043
HepG2	ENSG00000170915	33	52404121	0.3333333333333333
HepG2	ENSG00000170915	33	52404161	0.5151515151515151
HepG2	ENSG00000170915	33	52404257	0.30303030303030304
HepG2	ENSG00000170915	33	52404931	0.7878787878787878
HepG2	ENSG00000170915	33	52404976	0.6060606060606061
HepG2	ENSG00000170915	33	52405114	0.30303030303030304
HepG2	ENSG00000170915	33	52403454	0.30303030303030304
HepG2	ENSG00000170915	33	52405091	0.3333333333333333
HepG2	ENSG00000170915	33	52404532	0.18181818181818182
HepG2	ENSG00000170915	33	52403653	0.18181818181818182
HepG2	ENSG00000170915	33	52404635	0.21212121212121213
HepG2	ENSG00000170915	33	52405686	0.09090909090909091
HepG2	ENSG00000170915	33	52405931	0.24242424242424243
HepG2	ENSG00000170915	33	52405316	0.15151515151515152
HepG2	ENSG00000136758	39	27112036	0.05128205128205128
HepG2	ENSG00000213639	25	28799344	0.16
HepG2	ENSG00000175793	22	26864090	0.5
HepG2	ENSG00000175793	22	26863844	0.045454545454545456
HepG2	ENSG00000175793	22	26864308	0.13636363636363635
HepG2	ENSG00000006042	45	32941254	0.4222222222222222
HepG2	ENSG00000006042	45	32941404	0.06666666666666667
HepG2	ENSG00000006042	45	32940863	0.022222222222222223
HepG2	ENSG00000084073	45	40292530	0.5333333333333333
HepG2	ENSG00000084073	45	40292636	0.24444444444444444
HepG2	ENSG00000070770	61	58158005	0.14754098360655737
HepG2	ENSG00000118985	36	95898468	0.5833333333333334
HepG2	ENSG00000118985	36	95898347	0.1111111111111111
HepG2	ENSG00000118985	36	95898546	0.1388888888888889
HepG2	ENSG00000165527	32	49894002	0.5625
HepG2	ENSG00000165527	32	49894219	0.1875
HepG2	ENSG00000165527	32	49894110	0.0625
HepG2	ENSG00000165527	32	49893977	0.03125
HepG2	ENSG00000106635	29	73536881	0.10344827586206896
HepG2	ENSG00000106635	29	73536896	0.2413793103448276
